,Player,Pos,Squad,Rk,Tkl,Tkl,TklW,Blocks,Int,Clr,Err,90s,Cmp,Cmp,Cmp,Cmp,Cmp%,Cmp%,Cmp%,Cmp%,Ast,xAG,KP,1/3,PPA,CrsPA,PrgP,SCA,GCA,Sh,SoT%,npxG,Touches,Att,Succ%,PrgC,Mis,Dis,PrgR,G-PK,G-PK,Fls,Fld,PKwon,OG,Recov,Won%
1641,Alex Meret,GK,Napoli,1642,0,0,0,1,1,7,2,21.7,516,186,238,89,85.3,99.5,98.8,51.1,0,0.0,0,1,0,0,0,0,0,0,,0.0,648,0,,0,0,0,0,0,0.00,0,3,0,0,34,33.3
1642,Fran Mérida,MF,Osasuna,1643,27,9,15,15,25,10,0,12.9,584,204,235,126,74.4,81.6,77.3,67.4,1,0.7,9,89,9,2,112,25,3,13,15.4,0.4,929,31,74.2,13,19,14,22,0,0.00,17,17,0,0,105,53.3
1643,Mikel Merino,MF,Real Sociedad,1644,79,28,52,46,51,52,0,34.9,1480,738,563,125,74.6,81.2,78.6,55.8,1,2.1,33,215,36,8,262,87,9,44,31.8,3.1,2407,60,61.7,47,57,50,95,5,0.14,76,91,1,0,289,61.5
1644,Sabin Merino,FW,Leganés,1645,0,0,0,0,0,0,0,0.9,15,11,2,0,71.4,78.6,100.0,0.0,0,0.1,1,0,0,0,0,1,0,0,,0.0,25,0,,2,0,1,7,0,0.00,0,1,0,0,1,16.7
1645,Yıldırım Mert Çetin,DF,Roma,1646,5,3,1,4,4,8,1,2.9,130,48,67,15,90.9,94.1,94.4,83.3,0,0.0,0,4,0,0,1,1,0,3,0.0,0.2,176,3,100.0,2,2,0,0,0,0.00,6,6,0,0,14,75.0
1646,Dries Mertens,FW,Napoli,1647,13,2,9,10,7,4,0,18.8,540,312,141,49,74.9,88.9,72.3,53.8,7,5.7,53,44,33,7,79,104,15,76,30.3,6.0,906,40,57.5,56,25,18,174,9,0.48,29,25,2,0,52,27.3
1647,Roque Mesa,MF,Leganés,1648,40,13,21,13,11,8,0,22.4,716,383,231,74,79.7,90.3,84.9,54.4,3,2.6,29,96,24,5,129,74,7,27,37.0,1.4,1142,65,63.1,43,50,32,55,1,0.04,36,51,0,0,156,26.2
1648,Lionel Messi,FW,Barcelona,1649,21,3,10,9,7,1,0,32.0,1675,961,486,124,78.6,89.2,80.7,55.1,21,15.4,88,228,122,4,323,232,37,154,40.9,15.4,2538,263,69.2,220,69,78,252,20,0.62,20,70,1,0,56,76.9
1649,Thomas Meunier,DF,Paris S-G,1650,27,16,21,17,18,19,1,13.8,768,401,276,66,82.6,89.9,85.2,70.2,1,2.5,18,39,22,8,62,29,2,4,50.0,0.4,1046,16,56.3,49,9,4,149,0,0.00,20,2,0,0,78,63.0
1650,Mexer,DF,Bordeaux,1651,16,10,11,14,15,47,0,16.5,903,330,475,91,80.1,88.9,85.7,56.2,2,0.2,5,36,1,1,45,13,2,9,0.0,0.5,1260,15,60.0,7,10,7,5,0,0.00,14,13,0,0,109,62.9
1651,Max Meyer,"MF,FW",Crystal Palace,1652,19,8,11,6,7,4,0,7.3,158,103,38,3,74.9,86.6,88.4,21.4,0,0.2,4,13,5,1,16,12,1,9,22.2,0.5,289,13,46.2,9,11,15,32,0,0.00,6,16,0,0,27,18.2
1652,Kingsley Michael,MF,Bologna,1653,2,0,1,0,1,1,0,0.8,51,26,20,3,89.5,89.7,95.2,75.0,0,0.1,1,6,0,0,8,1,0,0,,0.0,63,0,,1,1,0,2,0,0.00,4,0,0,0,4,71.4
1653,Míchel,MF,Valladolid,1654,50,22,28,22,33,41,1,24.2,1098,452,402,196,77.1,89.2,82.5,57.6,2,2.4,29,86,19,5,121,61,4,12,16.7,0.5,1644,27,70.4,12,32,23,33,0,0.00,35,16,0,0,181,33.3
1654,Sven Michel,FW,Paderborn 07,1655,14,3,12,13,7,7,0,15.3,231,127,68,15,62.1,71.3,63.0,55.6,1,1.7,22,14,5,2,25,38,6,42,45.2,5.6,596,39,56.4,27,70,38,107,5,0.33,30,15,0,0,35,37.3
1655,Miguel,FW,Valladolid,1656,2,1,1,3,0,1,0,2.6,17,16,1,0,45.9,69.6,20.0,0.0,0,0.0,1,0,0,0,1,3,0,2,50.0,0.1,60,4,75.0,3,11,1,11,0,0.00,5,8,0,0,3,20.6
1656,Florian Miguel,DF,Nîmes,1657,51,31,25,19,33,32,0,22.8,696,371,264,51,70.2,86.9,73.7,35.4,0,1.1,13,49,18,8,65,40,2,18,11.1,1.3,1248,38,39.5,46,30,10,99,1,0.04,46,48,1,0,92,52.1
1657,Georges Mikautadze,FW,Metz,1658,1,0,0,0,0,0,0,0.1,2,2,0,0,66.7,100.0,,,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,6,0,,0,0,1,2,0,0.00,0,1,0,0,1,
1658,Nikola Milenković,DF,Fiorentina,1659,46,11,25,39,29,129,1,36.2,1542,541,818,178,86.8,92.0,90.7,70.4,0,0.3,8,89,5,1,144,25,0,29,41.4,2.6,2106,9,77.8,44,20,8,7,5,0.14,61,17,0,0,151,72.0
1659,Arkadiusz Milik,FW,Napoli,1660,12,3,5,11,2,12,0,19.4,384,241,106,8,81.9,87.6,87.6,57.1,0,1.5,21,21,8,0,35,50,6,68,42.6,9.8,644,15,46.7,14,38,16,121,11,0.57,25,28,0,0,27,49.3
1660,Sergej Milinković-Savić,MF,Lazio,1661,60,15,35,67,37,60,1,33.7,1338,619,495,170,75.5,82.6,79.1,68.8,4,4.7,47,138,49,10,194,111,16,87,28.7,6.6,2272,58,70.7,58,81,47,144,7,0.21,71,43,0,0,213,58.1
1661,Éder Militão,DF,Real Madrid,1662,25,10,15,12,20,42,0,11.4,602,205,320,70,86.7,94.0,90.4,68.6,0,0.1,2,19,1,1,26,6,0,2,50.0,0.1,809,3,33.3,3,8,6,2,0,0.00,18,15,0,0,51,78.3
1662,Luka Milivojević,MF,Crystal Palace,1663,61,35,32,30,42,39,4,27.9,1213,481,520,179,76.5,86.8,86.5,49.6,1,2.1,29,124,9,0,127,59,4,29,24.1,1.2,1844,11,63.6,7,24,13,11,1,0.04,50,27,0,0,179,54.1
1663,Vincenzo Millico,"MF,FW",Torino,1664,1,1,0,2,0,1,0,2.4,58,27,16,15,70.7,87.1,76.2,65.2,0,0.2,3,3,5,3,4,6,0,6,0.0,0.2,107,8,50.0,15,6,1,28,0,0.00,5,3,0,0,4,
1664,James Milner,"MF,DF",Liverpool,1665,16,6,10,12,7,17,1,10.4,682,317,282,73,84.8,93.0,88.7,67.0,2,0.7,10,65,8,1,71,28,4,10,20.0,0.6,888,11,90.9,18,9,6,42,0,0.00,11,12,0,0,63,50.0
1665,Santi Mina,"FW,MF",Celta Vigo,1666,13,5,8,19,10,27,0,21.6,486,298,118,24,68.8,77.6,68.6,63.2,3,3.4,20,37,19,4,61,51,6,47,29.8,6.1,966,34,41.2,35,58,36,180,6,0.28,45,40,1,0,71,47.5
1666,Yerry Mina,DF,Everton,1667,39,18,22,20,28,102,1,25.4,1141,328,614,182,83.2,86.1,88.7,71.1,1,1.4,7,51,0,0,83,17,3,29,37.9,3.4,1632,8,75.0,11,7,0,4,2,0.08,20,12,0,1,131,62.1
1667,Takumi Minamino,"FW,MF",Liverpool,1668,3,2,3,3,0,3,0,2.8,96,59,28,4,88.9,92.2,93.3,66.7,0,0.0,1,4,3,1,4,3,0,8,25.0,0.8,146,10,40.0,8,10,5,22,0,0.00,7,3,0,0,12,28.6
1668,Tyrone Mings,DF,Aston Villa,1669,15,10,11,56,30,190,4,32.2,1085,290,624,158,77.5,88.1,91.8,44.5,2,0.7,7,57,4,1,60,17,1,8,37.5,0.8,1754,12,100.0,12,10,5,11,2,0.06,20,11,0,0,201,60.4
1669,Jorge Miramón,DF,Levante,1670,52,26,27,30,46,61,1,27.0,982,509,357,89,77.1,91.5,80.2,44.9,3,2.4,25,59,23,15,73,42,4,10,30.0,0.7,1542,32,59.4,62,22,11,111,0,0.00,18,22,0,0,169,48.2
1670,Juan Miranda,DF,Schalke 04,1671,14,6,10,12,10,27,1,8.7,295,140,104,44,74.5,84.3,76.5,54.3,0,0.6,11,32,13,6,39,16,0,5,20.0,0.1,491,6,50.0,15,15,5,37,0,0.00,11,17,0,1,29,34.6
1671,Antonio Mirante,GK,Roma,1672,0,0,0,0,0,2,1,5.0,142,19,76,47,83.0,100.0,98.7,62.7,0,0.0,0,0,0,0,0,0,0,0,,0.0,188,1,100.0,0,0,0,0,0,0.00,0,0,0,0,8,100.0
1672,Simone Missiroli,MF,SPAL,1673,42,13,27,42,54,62,1,31.1,1219,614,510,67,83.7,89.0,85.4,58.3,0,1.2,17,143,16,1,153,46,3,12,16.7,0.7,1743,28,82.1,31,29,18,32,1,0.03,26,26,2,0,184,61.8
1673,Tyrick Mitchell,DF,Crystal Palace,1674,5,1,2,2,2,3,0,2.2,103,68,29,3,81.1,91.9,82.9,33.3,0,0.2,4,10,3,2,12,6,0,0,,0.0,151,3,33.3,5,1,3,8,0,0.00,1,1,0,0,7,0.0
1674,Stefan Mitrović,DF,Strasbourg,1675,15,6,9,14,23,90,3,22.8,851,220,488,124,89.4,88.7,96.3,72.9,1,0.7,4,19,0,0,28,7,1,5,20.0,0.4,1128,0,,4,9,1,3,1,0.04,18,9,0,0,114,64.9
1675,Maximilian Mittelstädt,"DF,FW",Hertha BSC,1676,61,26,38,38,53,64,0,21.0,813,398,277,118,70.3,86.0,72.1,48.8,3,1.7,22,79,25,10,120,48,6,22,22.7,0.9,1452,26,69.2,53,27,25,101,1,0.05,24,22,0,0,153,68.9
1676,Henrikh Mkhitaryan,FW,Arsenal,1677,0,0,0,3,0,1,0,1.2,56,33,20,1,73.7,91.7,80.0,16.7,0,0.3,2,4,2,0,8,6,0,2,0.0,0.3,94,7,28.6,3,4,3,19,0,0.00,2,2,0,0,4,66.7
1677,Henrikh Mkhitaryan,"MF,FW",Roma,1678,32,19,22,27,11,6,0,17.0,578,291,224,49,82.7,89.3,88.2,71.0,5,3.0,27,52,23,1,93,73,9,43,39.5,5.7,902,44,47.7,59,37,20,96,9,0.53,17,27,0,0,77,43.5
1678,Anthony Modeste,FW,Köln,1679,10,1,5,5,0,19,0,12.6,126,69,42,8,54.3,63.9,50.6,42.1,1,0.6,3,9,4,0,16,14,3,35,31.4,4.3,358,10,90.0,10,31,11,62,4,0.32,25,17,0,0,24,57.1
1679,Luka Modrić,MF,Real Madrid,1680,37,16,18,10,22,12,0,22.2,1247,619,394,166,85.9,91.4,88.9,76.9,7,3.3,40,128,31,6,183,97,17,30,43.3,1.5,1674,62,69.4,64,32,27,83,3,0.14,32,28,1,0,132,32.4
1680,Kevin Möhwald,MF,Werder Bremen,1681,2,1,1,0,0,1,0,0.8,34,17,12,3,85.0,94.4,80.0,60.0,0,0.0,0,5,0,0,6,3,1,3,0.0,0.1,48,0,,2,1,0,5,0,0.00,2,1,0,0,1,100.0
1681,Niklas Moisander,DF,Werder Bremen,1682,27,11,15,37,49,85,0,22.0,1355,470,724,153,86.4,91.1,91.4,65.9,0,0.2,5,97,10,1,133,22,0,14,14.3,1.1,1787,22,72.7,33,10,6,3,0,0.00,31,14,0,0,164,55.4
1682,Jorge Molina,FW,Getafe,1683,8,0,2,13,4,18,0,21.0,388,233,108,16,64.0,70.0,67.9,51.6,3,3.3,24,34,17,4,59,64,7,30,30.0,4.7,834,41,56.1,27,59,34,154,3,0.14,34,47,1,0,81,39.7
1683,Florent Mollet,"MF,FW",Montpellier,1684,13,7,11,9,9,2,0,18.7,682,344,237,83,76.9,88.9,82.6,51.6,3,5.1,43,65,13,4,84,75,10,46,43.5,3.0,1048,24,58.3,38,34,24,122,6,0.32,23,25,0,0,91,36.4
1684,Jon Moncayola,"MF,DF",Osasuna,1685,52,27,30,29,16,23,1,16.6,490,193,197,83,74.1,83.9,77.6,62.4,0,0.6,11,37,6,1,44,21,1,13,30.8,0.5,839,11,90.9,8,16,10,27,1,0.06,30,7,0,0,117,43.8
1685,Gabriele Moncini,"FW,MF",SPAL,1686,1,0,0,2,1,0,0,1.7,10,8,2,0,58.8,72.7,66.7,,0,0.0,2,0,0,0,0,1,0,3,0.0,0.6,33,0,,0,2,3,3,0,0.00,1,3,0,0,4,42.9
1686,Thomas Monconduit,MF,Amiens,1687,26,9,12,11,10,25,3,15.2,545,256,197,73,74.8,86.2,80.7,54.1,0,0.4,10,72,3,0,85,23,0,11,18.2,0.6,855,19,78.9,12,21,15,21,0,0.00,32,21,0,0,78,54.8
1687,Nacho Monreal,DF,Arsenal,1688,1,1,1,3,3,10,0,3.0,178,115,53,4,86.0,91.3,88.3,44.4,0,0.3,3,6,1,0,12,4,0,1,0.0,0.0,233,4,50.0,4,3,1,14,0,0.00,1,1,0,0,14,46.7
1688,Nacho Monreal,DF,Real Sociedad,1689,38,22,16,20,43,66,0,26.6,1131,644,417,50,80.6,91.1,81.6,46.3,0,1.8,13,52,22,13,85,36,2,19,31.6,3.1,1649,15,66.7,40,22,6,129,2,0.08,35,17,0,0,87,52.0
1689,Joan Monterde,MF,Levante,1690,0,0,0,0,0,0,0,0.1,7,6,1,0,100.0,100.0,100.0,,0,0.0,0,0,0,0,0,0,0,0,,0.0,9,1,0.0,1,1,0,1,0,0.00,0,2,0,0,1,0.0
1690,Ilario Monterisi,DF,Lecce,1691,0,0,0,0,0,0,0,0.0,4,1,3,0,100.0,100.0,100.0,,0,0.0,0,0,0,0,0,0,0,0,,0.0,4,0,,0,0,0,0,0,0.00,0,0,0,0,0,
1691,Ángel Montoro,MF,Granada,1692,19,3,8,10,13,15,0,10.8,448,153,179,100,75.8,87.4,83.6,60.6,5,1.4,21,63,10,1,72,44,7,14,35.7,0.9,692,9,66.7,14,11,6,12,2,0.18,21,18,0,0,70,33.3
1692,Martín Montoya,"DF,MF",Brighton,1693,57,30,29,19,24,40,0,21.1,992,540,370,75,77.6,84.9,80.8,60.0,1,1.8,21,51,33,12,91,42,2,8,37.5,1.5,1512,29,34.5,57,34,11,117,0,0.00,27,15,0,0,87,52.5
1693,Simon Moore,GK,Sheffield Utd,1694,1,1,0,0,0,0,1,2.0,19,1,8,10,39.6,100.0,100.0,25.6,0,0.0,0,0,0,0,0,0,0,0,,0.0,51,0,,0,0,0,0,0,0.00,0,0,0,0,0,
1694,Aaron Mooy,"MF,FW",Brighton,1695,37,6,24,36,23,32,1,23.2,818,459,245,81,74.9,89.5,78.8,47.9,2,4.5,39,87,26,5,158,78,7,33,24.2,2.3,1362,56,67.9,71,44,42,135,2,0.09,13,11,0,0,134,37.5
1695,Wesley Moraes,FW,Aston Villa,1696,15,0,8,10,4,23,0,19.8,265,164,66,18,69.9,75.6,74.2,69.2,1,1.0,11,17,1,0,21,32,3,34,50.0,5.5,577,24,50.0,13,58,18,89,5,0.25,43,14,0,0,26,43.9
1696,Alfredo Morales,MF,Düsseldorf,1697,31,11,15,17,18,37,0,19.2,411,202,149,47,69.2,75.4,72.0,68.1,2,0.9,10,50,10,2,76,41,5,20,20.0,1.2,806,26,57.7,15,30,27,54,1,0.05,28,29,1,0,122,56.3
1697,Álvaro Morata,FW,Atlético Madrid,1698,17,1,8,12,5,23,0,23.3,321,189,69,6,62.7,67.0,62.7,35.3,2,4.9,25,10,14,1,27,61,5,66,40.9,13.6,789,28,67.9,49,74,46,139,10,0.43,54,59,1,0,68,56.4
1698,Jan Morávek,MF,Augsburg,1699,23,11,12,4,8,11,0,5.3,138,79,39,10,74.6,79.0,79.6,58.8,1,0.7,5,8,5,0,17,10,1,2,0.0,0.1,257,10,80.0,4,5,9,9,0,0.00,13,3,0,0,42,40.0
1699,Steven Moreira,DF,Toulouse,1700,37,19,25,16,16,29,0,15.4,559,291,208,49,77.0,88.2,83.2,47.1,0,1.2,15,37,13,4,56,30,3,6,0.0,0.2,867,16,68.8,32,16,11,43,0,0.00,28,9,0,0,95,36.0
1700,Jérémy Morel,DF,Rennes,1701,15,9,9,21,17,59,1,20.1,858,353,397,97,82.6,88.7,88.4,63.8,0,0.9,8,59,5,3,61,22,0,13,23.1,1.3,1187,12,66.7,16,3,7,19,1,0.05,10,18,0,0,105,48.6
1701,Alberto Moreno,DF,Villarreal,1702,27,9,16,15,25,36,0,16.3,825,411,320,55,84.5,92.6,86.3,60.4,0,0.4,10,32,15,5,63,21,2,9,33.3,0.9,1157,28,50.0,51,27,11,70,0,0.00,20,7,0,0,69,46.2
1702,Álex Moreno,DF,Betis,1703,37,12,20,21,23,47,1,25.2,993,573,333,53,76.4,85.8,80.6,42.4,4,2.6,25,48,27,13,83,61,5,24,33.3,2.7,1619,80,58.8,122,41,28,178,0,0.00,31,31,0,0,134,38.0
1703,Gerard Moreno,"FW,MF",Villarreal,1704,19,5,8,19,10,51,0,30.5,735,353,256,94,70.9,81.3,76.4,61.8,5,6.8,49,61,37,9,105,97,16,87,36.8,13.7,1444,95,63.2,55,90,47,261,17,0.56,36,50,2,0,97,38.1
1704,Mateu Morey,"DF,MF",Dortmund,1705,7,4,3,4,5,3,0,2.2,134,66,55,11,82.2,91.7,80.9,73.3,1,0.4,1,8,0,0,7,3,1,2,50.0,0.4,191,5,60.0,6,1,2,15,0,0.00,3,4,0,0,11,20.0
1705,Wes Morgan,DF,Leicester City,1706,4,0,1,5,7,19,0,4.8,218,77,127,12,88.3,88.5,92.7,75.0,0,0.0,0,1,0,0,3,6,0,4,50.0,0.5,292,2,100.0,1,1,1,1,0,0.00,4,1,0,0,16,55.9
1706,Manu Morlanes,MF,Villarreal,1707,7,2,3,1,2,2,0,2.8,171,81,68,14,91.0,95.3,93.2,70.0,1,0.6,6,22,3,0,23,11,1,0,,0.0,207,4,100.0,3,1,1,0,0,0.00,6,3,0,0,17,14.3
1707,Raúl Moro,FW,Lazio,1708,0,0,0,0,0,0,0,0.0,0,0,0,0,,,,,0,0.0,0,0,0,0,0,0,0,0,,0.0,0,0,,0,0,0,0,0,0.00,0,0,0,0,0,0.0
1708,Loren Morón,FW,Betis,1709,18,9,12,25,9,13,0,22.6,185,109,36,14,64.0,73.2,63.2,56.0,3,3.4,18,20,7,1,24,31,4,52,34.6,8.0,542,35,40.0,25,65,26,70,10,0.44,24,47,0,0,43,39.4
1709,Leonardo Morosini,"FW,DF",Brescia,1710,1,0,1,1,1,1,0,0.3,3,2,0,1,75.0,100.0,,100.0,0,0.0,0,0,0,0,0,0,0,0,,0.0,9,0,,2,0,0,2,0,0.00,2,0,0,0,0,100.0
1710,Ravel Morrison,MF,Sheffield Utd,1711,0,0,0,0,0,0,0,0.1,5,4,0,0,83.3,100.0,,,0,0.0,0,2,0,0,1,1,0,1,0.0,0.0,7,0,,1,0,1,0,0,0.00,1,0,0,0,0,
1711,Victor Moses,DF,Inter,1712,4,2,3,4,0,4,0,4.7,221,110,90,18,79.5,88.0,81.1,56.3,3,2.0,9,13,11,4,25,22,7,5,0.0,0.2,322,21,61.9,39,10,2,61,0,0.00,6,9,2,0,27,66.7
1712,Lebo Mothiba,FW,Strasbourg,1713,4,1,3,5,3,1,0,11.6,192,126,42,6,81.7,90.6,79.2,54.5,3,1.7,10,6,8,0,16,26,3,27,37.0,4.6,339,16,68.8,23,36,13,101,3,0.26,24,7,0,0,19,44.6
1713,Harold Moukoudi,DF,Saint-Étienne,1714,28,11,19,16,16,42,2,11.0,506,154,306,41,86.2,88.5,90.8,64.1,0,0.0,0,26,1,0,41,3,0,3,0.0,0.3,710,7,71.4,10,7,3,0,0,0.00,11,5,0,0,52,67.3
1714,Jessy Moulin,GK,Saint-Étienne,1715,0,0,0,0,1,2,0,5.0,104,15,50,39,59.4,100.0,98.0,36.4,0,0.0,0,0,0,0,0,1,0,0,,0.0,192,0,,0,0,0,0,0,0.00,0,2,0,0,4,100.0
1715,Mason Mount,"MF,FW",Chelsea,1716,37,9,17,25,16,18,0,31.9,1108,689,254,65,79.5,89.8,77.9,49.6,5,5.4,51,101,34,5,138,127,18,78,37.2,6.4,1735,71,56.3,101,80,53,221,7,0.22,37,38,1,0,141,17.9
1716,Lucas Moura,"FW,MF",Tottenham,1717,57,16,33,29,15,27,0,24.9,575,379,141,17,71.7,82.9,65.9,45.9,4,3.2,34,41,32,1,69,90,9,56,25.0,5.6,1175,109,66.1,79,60,74,140,4,0.16,30,63,0,0,110,42.0
1717,Lys Mousset,FW,Sheffield Utd,1718,9,3,5,3,4,2,0,13.8,170,118,43,3,69.1,79.7,75.4,42.9,4,3.2,12,8,5,1,13,29,4,37,24.3,5.5,426,41,68.3,30,51,38,93,6,0.44,24,14,0,0,47,23.9
1718,Wesley Moustache,DF,Nantes,1719,0,0,0,1,0,2,0,0.5,21,12,6,3,70.0,75.0,75.0,50.0,0,0.0,0,3,0,0,1,0,0,0,,0.0,33,0,,1,0,0,0,0,0.00,1,0,0,0,2,33.3
1719,João Moutinho,MF,Wolves,1720,93,46,50,43,50,18,1,34.5,1647,584,729,274,79.5,87.8,85.8,62.8,6,7.9,77,155,29,11,216,125,10,22,27.3,0.9,2327,21,71.4,38,20,21,51,1,0.03,40,25,0,0,248,42.2
1720,Samuel Moutoussamy,"DF,MF",Nantes,1721,4,2,1,2,4,7,0,5.8,261,161,78,18,81.6,92.5,83.9,58.1,0,0.6,7,25,2,1,38,17,0,5,20.0,0.3,382,17,35.3,15,16,6,42,0,0.00,1,5,0,0,26,0.0
1721,Toni Moya,MF,Atlético Madrid,1722,0,0,0,0,0,0,0,0.0,0,0,0,0,,,,,0,0.0,0,0,0,0,0,0,0,0,,0.0,1,0,,0,0,0,0,0,0.00,0,0,0,0,0,
1722,Javi Moyano,DF,Valladolid,1723,19,8,8,18,27,63,0,24.7,759,410,275,52,71.5,85.2,74.9,35.4,0,1.0,13,46,7,4,61,33,1,6,0.0,0.5,1249,20,85.0,25,21,12,75,0,0.00,21,23,0,0,134,55.1
1723,Nordi Mukiele,"DF,FW",RB Leipzig,1724,61,25,39,26,47,57,0,19.8,989,490,365,71,76.8,84.0,81.3,60.7,1,1.3,14,59,20,4,99,41,5,22,27.3,2.8,1564,20,50.0,36,27,20,110,3,0.15,15,27,0,0,127,78.1
1724,Mert Müldür,DF,Sassuolo,1725,47,27,27,10,22,42,0,14.1,679,407,227,34,84.3,92.9,84.1,58.6,1,0.5,10,51,8,2,57,33,5,13,53.8,1.0,984,35,48.6,53,18,10,67,2,0.14,19,17,1,0,61,50.0
1725,Florian Müller,GK,Mainz 05,1726,0,0,0,0,2,3,1,12.5,346,79,162,105,72.2,100.0,98.2,44.9,0,0.0,0,3,0,0,1,1,0,0,,0.0,516,1,100.0,0,0,0,0,0,0.00,0,0,0,0,27,66.7
1726,Thomas Müller,"MF,FW",Bayern Munich,1727,45,22,27,27,12,8,0,25.1,1012,520,356,79,74.1,83.5,76.1,58.1,21,14.8,83,95,69,28,164,145,29,54,35.2,8.7,1616,29,62.1,75,54,21,308,8,0.32,17,25,0,0,110,39.3
1727,Marshall Munetsi,MF,Reims,1728,27,6,19,13,12,20,1,9.3,296,149,100,39,76.9,85.1,78.7,66.1,2,0.5,5,17,3,2,30,18,2,4,0.0,0.2,516,24,62.5,19,17,9,8,0,0.00,18,14,0,0,67,59.3
1728,Iker Muniain,"FW,MF",Athletic Club,1729,26,4,19,9,12,7,0,26.5,897,477,279,73,82.6,90.0,82.5,62.4,2,2.5,38,82,26,3,117,90,11,27,48.1,3.7,1323,94,59.6,80,49,45,124,5,0.19,28,55,0,0,117,36.4
1729,Aihen Muñoz,DF,Real Sociedad,1730,28,18,18,13,2,19,0,10.9,502,255,210,28,76.1,88.5,83.0,31.5,0,0.1,1,21,7,7,24,8,2,0,,0.0,751,11,45.5,19,9,10,55,0,0.00,7,9,0,0,53,54.3
1730,Javier Muñoz,"FW,MF",Alavés,1731,0,0,0,1,0,0,0,0.6,10,5,5,0,71.4,71.4,71.4,,0,0.0,0,0,0,0,0,0,0,0,,0.0,17,1,0.0,0,0,1,1,0,0.00,1,0,0,0,1,
1731,Simone Muratore,MF,Juventus,1732,2,1,0,1,3,0,0,1.8,124,65,41,16,90.5,92.9,93.2,94.1,0,0.1,4,11,2,0,12,8,0,4,50.0,0.1,154,0,,1,4,1,6,0,0.00,3,2,0,0,12,0.0
1732,Alessandro Murgia,MF,SPAL,1733,27,14,17,10,18,15,0,19.4,698,385,245,49,83.1,91.7,83.9,50.0,1,2.0,30,66,6,3,58,58,2,24,25.0,2.4,986,14,71.4,14,22,18,55,0,0.00,24,22,0,0,117,51.5
1733,Luis Muriel,FW,Atalanta,1734,15,3,9,12,4,0,0,14.0,360,207,97,26,68.7,79.9,64.7,49.1,1,5.4,36,28,25,3,55,86,9,70,48.6,7.2,764,57,52.6,67,63,42,175,12,0.86,28,27,1,0,50,42.6
1734,Jeison Murillo,DF,Sampdoria,1735,18,10,6,8,10,28,0,7.4,223,68,110,42,79.6,88.3,85.3,64.6,0,0.1,2,13,1,1,14,8,0,3,0.0,0.2,356,4,75.0,2,1,4,4,0,0.00,10,8,0,0,27,54.2
1735,Jeison Murillo,DF,Celta Vigo,1736,37,18,20,13,20,74,2,17.0,623,191,351,75,86.0,90.5,94.6,59.1,0,0.1,2,20,0,0,33,5,0,9,55.6,0.5,897,4,100.0,1,7,2,3,1,0.06,20,19,0,0,84,61.3
1736,Glenn Murray,FW,Brighton,1737,5,2,2,6,1,12,0,8.9,104,69,29,3,60.1,72.6,60.4,37.5,1,0.7,3,7,3,0,15,12,1,18,27.8,2.4,255,5,0.0,6,25,15,66,1,0.11,15,15,0,0,17,46.8
1737,Nicola Murru,DF,Sampdoria,1738,40,21,22,22,27,58,0,25.1,674,316,275,73,63.9,84.5,65.0,37.6,0,1.0,17,68,25,15,95,50,1,8,12.5,0.6,1292,36,50.0,52,21,10,82,0,0.00,25,17,0,1,116,54.2
1738,Mateo Musacchio,DF,Milan,1739,15,7,8,10,22,50,0,16.3,895,308,492,85,88.8,92.8,92.8,66.9,0,0.5,11,74,4,0,71,19,0,5,0.0,0.7,1128,3,100.0,12,9,3,2,0,0.00,19,10,0,0,67,56.9
1739,Torben Müsel,FW,M'Gladbach,1740,0,0,0,0,1,0,0,0.0,0,0,0,0,,,,,0,0.0,0,0,0,0,0,0,0,0,,0.0,1,0,,0,0,0,0,0,0.00,0,0,0,0,0,
1740,Jamal Musiala,MF,Bayern Munich,1741,0,0,0,0,0,0,0,0.0,5,3,1,0,83.3,100.0,50.0,,0,0.0,0,0,0,0,0,0,0,0,,0.0,6,0,,0,0,0,0,0,0.00,0,1,0,0,0,
1741,Juan Musso,GK,Udinese,1742,0,0,0,0,1,18,2,38.0,895,199,369,318,76.2,99.5,98.7,54.4,0,0.1,2,8,0,0,0,4,0,0,,0.0,1288,1,100.0,0,2,0,0,0,0.00,1,3,0,0,66,100.0
1742,Shkodran Mustafi,DF,Arsenal,1743,17,6,10,10,18,72,0,13.4,693,172,424,94,81.7,81.1,90.4,65.3,1,0.4,3,48,1,1,61,3,1,11,27.3,0.9,988,3,100.0,7,4,1,6,0,0.00,14,3,0,0,42,75.6
1743,Yoshinori Mutō,"MF,FW",Newcastle Utd,1744,3,1,2,0,0,0,0,2.4,27,12,6,1,81.8,92.3,85.7,50.0,0,0.0,1,2,1,0,5,3,0,1,0.0,0.1,56,9,55.6,4,9,2,10,0,0.00,2,3,0,0,8,16.7
1744,Yvon Mvogo,GK,RB Leipzig,1745,0,0,0,0,0,0,1,2.0,70,13,44,12,86.4,100.0,100.0,54.5,0,0.0,0,0,0,0,0,0,0,0,,0.0,84,1,100.0,0,0,0,0,0,0.00,0,0,0,0,5,
1745,Phillipp Mwene,DF,Mainz 05,1746,11,7,5,10,3,11,0,3.5,92,50,28,12,61.3,84.7,53.8,46.2,0,0.2,2,8,1,0,6,2,0,0,,0.0,207,5,60.0,8,8,1,7,0,0.00,3,3,0,0,19,16.7
