,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0
159,154,Khouma Babacar,sn SEN,FW,Sassuolo,it Serie A,24,1993,8.3,10,6,2,4,4,2,6,33.3,4,8,0,8,3,13,1,0,Matches
160,155,Carlos Bacca,co COL,FW,Villarreal,es La Liga,30,1986,27.7,10,2,2,4,4,1,12,8.3,11,16,1,15,8,18,16,0,Matches
161,156,Milan Badelj,hr CRO,MF,Fiorentina,it Serie A,28,1989,26.1,71,41,26,38,7,28,71,39.4,43,48,2,46,71,142,52,3,Matches
162,157,Holger Badstuber,de GER,"DF,MF",Stuttgart,de Bundesliga,28,1989,24.1,44,32,29,14,1,22,39,56.4,17,27,14,13,41,85,111,4,Matches
163,158,Dylan Bahamboula,cg CGO,"FW,MF",Dijon,fr Ligue 1,22,1995,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
164,159,Farès Bahlouli,fr FRA,"MF,FW",Lille,fr Ligue 1,22,1995,3.4,10,8,4,3,3,2,7,28.6,5,7,0,7,1,11,1,0,Matches
165,160,Stéphane Bahoken,cm CMR,FW,Strasbourg,fr Ligue 1,25,1992,18.5,16,11,3,8,5,4,22,18.2,18,18,1,17,9,25,1,0,Matches
166,161,Daniel Baier,de GER,MF,Augsburg,de Bundesliga,33,1984,28.2,83,62,38,40,5,46,83,55.4,37,26,5,21,57,140,41,1,Matches
167,162,Leon Bailey,jm JAM,"FW,DF",Leverkusen,de Bundesliga,19,1997,24.6,16,12,7,4,5,8,13,61.5,5,28,0,28,15,31,6,0,Matches
168,163,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,23,1994,11.1,17,10,10,5,2,5,12,41.7,7,11,6,5,25,42,58,1,Matches
169,164,Leighton Baines,eng ENG,DF,Everton,eng Premier League,32,1984,21.2,25,13,18,3,4,9,14,64.3,5,18,6,12,25,50,56,0,Matches
170,165,Riad Bajić,ba BIH,"FW,MF",Udinese,it Serie A,23,1994,0.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
171,166,Marvin Bakalorz,de GER,MF,Hannover 96,de Bundesliga,27,1989,22.8,44,25,19,23,2,22,37,59.5,15,38,7,31,20,64,46,1,Matches
172,167,Cédric Bakambu,cd COD,FW,Villarreal,es La Liga,26,1991,14.0,10,7,3,6,1,1,7,14.3,6,9,1,8,3,13,27,0,Matches
173,168,Tiemoué Bakayoko,fr FRA,MF,Chelsea,eng Premier League,22,1994,23.6,64,41,25,32,7,16,48,33.3,32,23,6,17,37,101,38,4,Matches
174,169,Zakaria Bakkali,be BEL,"FW,MF",La Coruña,es La Liga,21,1996,10.1,12,10,7,4,1,4,14,28.6,10,5,0,5,4,16,6,0,Matches
175,170,Ridle Baku,de GER,MF,Mainz 05,de Bundesliga,19,1998,2.6,3,3,1,1,1,0,1,0.0,1,3,0,3,3,6,2,0,Matches
176,171,Keita Baldé,sn SEN,"FW,MF",Monaco,fr Ligue 1,22,1995,16.4,12,8,5,6,1,1,11,9.1,10,10,1,9,6,18,5,0,Matches
177,172,Sam Baldock,eng ENG,FW,Brighton,eng Premier League,28,1989,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
178,173,Gareth Bale,wls WAL,"FW,MF",Real Madrid,es La Liga,28,1989,20.0,19,13,7,8,4,3,14,21.4,11,13,1,12,12,31,18,0,Matches
179,174,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,29,1988,17.2,34,24,17,13,4,15,27,55.6,12,24,5,19,17,51,61,0,Matches
180,175,Andrija Balić,hr CRO,MF,Udinese,it Serie A,19,1997,12.0,18,9,5,12,1,8,27,29.6,19,6,3,3,16,34,13,0,Matches
181,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
182,176,Iván Balliu,al ALB,DF,Metz,fr Ligue 1,25,1992,21.7,34,22,22,6,6,12,28,42.9,16,23,9,14,27,61,64,1,Matches
183,177,Fodé Ballo-Touré,sn SEN,DF,Lille,fr Ligue 1,20,1997,22.8,50,36,29,16,5,21,47,44.7,26,27,2,25,28,78,47,1,Matches
184,178,Florent Balmont,fr FRA,MF,Dijon,fr Ligue 1,37,1980,9.6,14,9,4,9,1,4,25,16.0,21,15,1,14,8,22,5,0,Matches
185,179,Leon Balogun,ng NGA,DF,Mainz 05,de Bundesliga,29,1988,13.0,39,32,27,11,1,22,31,71.0,9,21,9,12,32,71,64,0,Matches
186,180,Mario Balotelli,it ITA,FW,Nice,fr Ligue 1,26,1990,25.2,7,4,1,3,3,0,6,0.0,6,9,2,7,8,15,26,0,Matches
187,181,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,27,1990,17.0,29,22,23,6,0,16,30,53.3,14,8,1,7,11,40,52,0,Matches
188,182,Jonathan Bamba,ci CIV,FW,Saint-Étienne,fr Ligue 1,21,1996,28.6,30,21,18,11,1,12,61,19.7,49,30,4,26,19,49,17,0,Matches
189,183,Yacine Bammou,ma MAR,"MF,FW",Nantes,fr Ligue 1,25,1991,8.1,18,11,6,10,2,4,14,28.6,10,16,4,12,6,24,9,0,Matches
190,184,Éver Banega,ar ARG,MF,Sevilla,es La Liga,29,1988,26.7,71,53,25,37,9,22,63,34.9,41,23,1,22,12,83,17,3,Matches
191,185,Mattia Bani,it ITA,DF,Chievo,it Serie A,23,1993,14.6,28,20,22,6,0,11,26,42.3,15,19,10,9,27,55,111,0,Matches
192,186,Beni Baningime,cd COD,MF,Everton,eng Premier League,18,1998,2.2,6,2,1,2,3,0,4,0.0,4,5,1,4,2,8,2,0,Matches
193,187,Léo Baptistão,br BRA,"FW,MF",Espanyol,es La Liga,24,1992,29.7,54,34,12,28,14,13,52,25.0,39,22,1,21,23,77,25,0,Matches
194,188,Sekou Baradji,fr FRA,MF,Amiens,fr Ligue 1,33,1984,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
195,189,Antonín Barák,cz CZE,MF,Udinese,it Serie A,22,1994,30.1,58,38,22,27,9,21,58,36.2,37,34,2,32,18,76,26,1,Matches
196,190,Andrea Barberis,it ITA,MF,Crotone,it Serie A,23,1993,33.7,80,44,33,42,5,16,68,23.5,52,52,5,47,58,138,67,1,Matches
197,191,Mariano Barbosa,ar ARG,GK,Villarreal,es La Liga,33,1984,12.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,Matches
198,192,Enis Bardhi,mk MKD,MF,Levante,es La Liga,22,1995,17.6,39,26,14,16,9,10,38,26.3,28,11,0,11,16,55,7,0,Matches
199,193,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,32,1985,12.5,17,16,9,7,1,4,11,36.4,7,22,6,16,22,39,77,0,Matches
200,194,Nicolò Barella,it ITA,MF,Cagliari,it Serie A,20,1997,32.8,92,69,37,43,12,25,78,32.1,53,48,6,42,45,137,53,0,Matches
201,195,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,28,1989,20.7,60,45,29,30,1,33,55,60.0,22,35,12,23,47,107,52,0,Matches
202,196,Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,23,1993,1.4,0,0,0,0,0,0,1,0.0,1,3,1,2,0,0,2,0,Matches
203,197,Aymen Barkok,ma MAR,"FW,MF",Eint Frankfurt,de Bundesliga,19,1998,3.5,11,11,6,4,1,5,7,71.4,2,8,2,6,2,13,3,0,Matches
204,198,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,27,1989,24.1,21,14,1,14,6,5,29,17.2,24,26,5,21,2,23,19,0,Matches
205,199,Harvey Barnes,eng ENG,"MF,FW",Leicester City,eng Premier League,19,1997,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
206,200,Antonio Barragán,es ESP,DF,Betis,es La Liga,30,1987,26.4,59,42,40,11,8,24,36,66.7,12,22,5,17,24,83,66,0,Matches
207,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
208,201,Antonio Barreca,it ITA,DF,Torino,it Serie A,22,1995,5.2,9,8,3,5,1,4,4,100.0,0,3,0,3,5,14,16,0,Matches
209,202,Édgar Barreto,py PAR,MF,Sampdoria,it Serie A,33,1984,21.8,67,42,23,32,12,18,70,25.7,52,45,2,43,21,88,29,3,Matches
210,203,Barri,es ESP,"MF,FW",Getafe,es La Liga,21,1995,1.3,1,0,0,1,0,0,4,0.0,4,1,1,0,1,2,3,0,Matches
211,204,Musa Barrow,gm GAM,FW,Atalanta,it Serie A,18,1998,4.9,5,2,1,3,1,2,4,50.0,2,2,0,2,1,6,2,0,Matches
212,205,Gareth Barry,eng ENG,MF,West Brom,eng Premier League,36,1981,21.4,35,19,17,14,4,15,45,33.3,30,19,11,8,14,49,34,0,Matches
213,206,Fin Bartels,de GER,FW,Werder Bremen,de Bundesliga,30,1987,12.5,12,9,4,3,5,4,12,33.3,8,5,1,4,7,19,1,1,Matches
214,207,Kyle Bartley,eng ENG,DF,Swansea City,eng Premier League,26,1991,2.6,3,2,3,0,0,2,2,100.0,0,6,6,0,4,7,21,0,Matches
215,208,Marc Bartra,es ESP,DF,Betis,es La Liga,26,1991,15.8,38,28,30,8,0,21,39,53.8,18,19,10,9,32,70,97,1,Matches
216,209,Marc Bartra,es ESP,DF,Dortmund,de Bundesliga,26,1991,9.0,28,19,16,12,0,15,24,62.5,9,14,2,12,28,56,43,1,Matches
217,210,Andrea Barzagli,it ITA,DF,Juventus,it Serie A,36,1981,16.1,26,15,14,11,1,9,16,56.3,7,14,7,7,17,43,46,0,Matches
218,211,Daniele Baselli,it ITA,MF,Torino,it Serie A,25,1992,28.0,63,33,23,36,4,20,56,35.7,36,29,5,24,57,120,40,1,Matches
219,212,Nicolas Basin,fr FRA,DF,Metz,fr Ligue 1,19,1998,3.5,9,7,5,3,1,4,9,44.4,5,6,3,3,8,17,14,0,Matches
220,213,Dušan Basta,rs SRB,DF,Lazio,it Serie A,32,1984,8.6,9,7,4,3,2,6,14,42.9,8,10,3,7,13,22,15,0,Matches
221,214,Gil Bastião Dias,pt POR,"FW,MF",Fiorentina,it Serie A,20,1996,13.2,49,31,28,15,6,19,48,39.6,29,23,0,23,19,68,12,1,Matches
222,215,Gil Bastião Dias,pt POR,MF,Monaco,fr Ligue 1,20,1996,0.1,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
223,216,Samuel Bastien,cd COD,MF,Chievo,it Serie A,20,1996,15.1,17,13,7,8,2,7,23,30.4,16,23,2,21,18,35,25,0,Matches
224,217,Borja Bastón,es ESP,FW,Málaga,es La Liga,24,1992,10.9,9,7,1,6,2,1,13,7.7,12,7,0,7,3,12,5,0,Matches
225,218,Alessandro Bastoni,it ITA,DF,Atalanta,it Serie A,18,1999,1.0,2,2,2,0,0,1,1,100.0,0,0,0,0,1,3,3,0,Matches
226,219,Bastos,ao ANG,DF,Lazio,it Serie A,26,1991,15.6,33,24,19,13,1,19,30,63.3,11,13,8,5,24,57,67,0,Matches
227,220,Michy Batshuayi,be BEL,FW,Chelsea,eng Premier League,23,1993,4.0,5,4,2,3,0,1,3,33.3,2,0,0,0,1,6,3,0,Matches
228,221,Michy Batshuayi,be BEL,FW,Dortmund,de Bundesliga,23,1993,9.3,8,6,1,4,3,2,4,50.0,2,4,0,4,0,8,5,0,Matches
229,222,Moritz Bauer,at AUT,"DF,MF",Stoke City,eng Premier League,25,1992,14.5,24,17,17,7,0,10,26,38.5,16,9,1,8,12,36,48,0,Matches
230,223,Robert Bauer,de GER,"DF,FW",Werder Bremen,de Bundesliga,22,1995,10.6,31,25,21,9,1,15,25,60.0,10,8,2,6,21,52,25,2,Matches
231,224,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,27,1990,34.0,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,15,6,Matches
232,225,Timo Baumgartl,de GER,DF,Stuttgart,de Bundesliga,21,1996,29.0,87,71,55,29,3,56,75,74.7,19,50,21,29,34,121,132,1,Matches
233,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
234,226,Julian Baumgartlinger,at AUT,"MF,DF",Leverkusen,de Bundesliga,29,1988,15.5,47,37,21,21,5,14,29,48.3,15,25,2,23,18,65,23,0,Matches
235,227,Jon Bautista,es ESP,"FW,MF",Real Sociedad,es La Liga,22,1995,2.0,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0,Matches
236,228,Paul Baysse,fr FRA,DF,Málaga,es La Liga,29,1988,13.8,25,16,21,3,1,10,17,58.8,7,10,6,4,20,45,84,0,Matches
237,229,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,29,1988,6.3,4,2,3,1,0,1,5,20.0,4,4,3,1,7,11,38,1,Matches
238,230,Noah Joel Sarenren Bazee,ng NGA,"FW,MF",Hannover 96,de Bundesliga,20,1996,1.3,0,0,0,0,0,0,0,,0,3,0,3,0,0,3,0,Matches
239,231,Hervé Bazile,ht HAI,"MF,FW",Caen,fr Ligue 1,27,1990,9.7,21,15,9,7,5,5,15,33.3,10,22,0,22,15,36,8,0,Matches
240,232,Riechedly Bazoer,nl NED,MF,Wolfsburg,de Bundesliga,20,1996,6.6,8,7,5,2,1,2,4,50.0,2,2,1,1,8,16,4,1,Matches
241,233,Enrico Bearzotti,it ITA,"DF,FW",Hellas Verona,it Serie A,20,1996,4.6,3,2,2,0,1,1,4,25.0,3,3,1,2,4,7,18,0,Matches
242,234,Claudio Beauvue,gp GLP,FW,Leganés,es La Liga,29,1988,18.6,5,3,2,2,1,1,12,8.3,11,7,0,7,2,7,16,0,Matches
243,235,Bebé,cv CPV,"MF,FW",Eibar,es La Liga,27,1990,4.1,9,7,1,4,4,3,8,37.5,5,5,0,5,3,12,1,0,Matches
244,236,Ihlas Bebou,tg TOG,"MF,FW",Hannover 96,de Bundesliga,23,1994,23.8,37,29,15,17,5,14,27,51.9,13,34,3,31,24,61,27,0,Matches
245,237,Andreas Beck,de GER,DF,Stuttgart,de Bundesliga,30,1987,21.4,46,29,27,16,3,21,31,67.7,10,32,2,30,19,65,46,1,Matches
246,238,Henri Bedimo,cm CMR,"DF,FW",Marseille,fr Ligue 1,33,1984,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,Matches
247,239,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,21,1996,4.7,6,3,6,0,0,3,6,50.0,3,2,1,1,5,11,27,0,Matches
248,240,Asmir Begović,ba BIH,GK,Bournemouth,eng Premier League,30,1987,38.0,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,16,7,Matches
249,241,Valon Behrami,ch SUI,MF,Udinese,it Serie A,32,1985,15.5,63,46,30,27,6,8,44,18.2,36,47,15,32,22,85,19,0,Matches
250,242,Vid Belec,si SVN,GK,Benevento,it Serie A,27,1990,12.4,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,1,Matches
251,243,Vid Belec,si SVN,GK,Sampdoria,it Serie A,27,1990,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
252,244,Ishak Belfodil,dz ALG,FW,Werder Bremen,de Bundesliga,25,1992,15.0,7,6,2,3,2,0,3,0.0,3,10,1,9,1,8,9,0,Matches
253,245,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,25,1991,24.2,36,25,23,13,0,27,39,69.2,12,35,18,17,46,82,123,2,Matches
254,246,Karim Bellarabi,de GER,"MF,FW",Leverkusen,de Bundesliga,27,1990,12.7,22,17,10,9,3,10,19,52.6,9,26,1,25,13,35,5,0,Matches
255,247,Héctor Bellerín,es ESP,DF,Arsenal,eng Premier League,22,1995,33.9,57,43,36,12,9,25,52,48.1,27,42,8,34,23,80,89,4,Matches
256,248,François Bellugou,fr FRA,MF,Troyes,fr Ligue 1,30,1987,24.2,48,33,23,21,4,21,49,42.9,28,20,6,14,28,76,45,0,Matches
257,249,Andrea Belotti,it ITA,FW,Torino,it Serie A,23,1993,29.8,32,23,9,15,8,3,30,10.0,27,14,1,13,6,38,19,1,Matches
258,250,Chaouki Ben Saada,tn TUN,"FW,MF",Troyes,fr Ligue 1,33,1984,3.8,11,8,5,3,3,2,11,18.2,9,3,0,3,2,13,3,0,Matches
259,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
260,251,Wissam Ben Yedder,fr FRA,FW,Sevilla,es La Liga,26,1990,18.9,12,8,2,5,5,1,2,50.0,1,10,0,10,5,17,2,0,Matches
261,252,Diego Benaglio,ch SUI,GK,Monaco,fr Ligue 1,33,1983,2.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
262,253,Ahmad Benali,ly LBY,MF,Crotone,it Serie A,25,1992,9.0,19,10,8,10,1,5,27,18.5,22,14,1,13,8,27,15,0,Matches
263,254,Yohan Benalouane,tn TUN,DF,Leicester City,eng Premier League,30,1987,1.0,7,3,6,1,0,4,6,66.7,2,1,1,0,1,8,4,0,Matches
264,255,Marco Benassi,it ITA,"MF,FW",Fiorentina,it Serie A,22,1994,30.9,54,38,18,22,14,17,52,32.7,35,52,2,50,28,82,36,0,Matches
265,256,Medhi Benatia,ma MAR,DF,Juventus,it Serie A,30,1987,19.5,28,21,20,6,2,8,15,53.3,7,18,13,5,43,71,89,1,Matches
266,257,Lars Bender,de GER,"DF,MF",Leverkusen,de Bundesliga,28,1989,17.7,63,52,26,32,5,35,53,66.0,18,34,7,27,28,91,40,0,Matches
267,258,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,28,1989,26.1,51,37,33,18,0,26,34,76.5,8,49,21,28,50,101,123,1,Matches
268,259,László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,19,1997,0.4,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,2,0,Matches
269,260,Nicolas Benezet,fr FRA,"FW,MF",Guingamp,fr Ligue 1,26,1991,18.3,38,30,18,16,4,11,37,29.7,26,8,2,6,12,50,7,0,Matches
270,261,Marcel Benger,de GER,MF,M'Gladbach,de Bundesliga,19,1998,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
271,262,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,24,1993,28.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,5,3,Matches
272,263,Charlison Benschop,cw CUW,"MF,DF",Hannover 96,de Bundesliga,27,1989,2.0,4,4,1,3,0,3,8,37.5,5,1,0,1,2,6,2,0,Matches
273,264,Ramy Bensebaini,dz ALG,DF,Rennes,fr Ligue 1,22,1995,26.0,56,39,31,21,4,26,55,47.3,29,24,16,8,37,93,177,1,Matches
274,265,Nabil Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,22,1994,11.2,25,22,7,17,1,8,23,34.8,15,18,6,12,23,48,27,2,Matches
275,266,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,20,1997,6.5,18,11,10,7,1,2,16,12.5,14,5,1,4,3,21,14,0,Matches
276,267,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,26,1990,24.9,11,4,3,7,1,2,17,11.8,15,15,3,12,3,14,44,0,Matches
277,268,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,29,1987,23.9,14,8,2,6,6,3,20,15.0,17,18,0,18,8,22,19,0,Matches
278,269,Yassine Benzia,dz ALG,"MF,FW",Lille,fr Ligue 1,22,1994,25.4,62,41,21,31,10,17,62,27.4,45,31,4,27,28,90,14,0,Matches
279,270,Saido Berahino,bi BDI,FW,Stoke City,eng Premier League,23,1993,5.5,2,2,0,1,1,0,1,0.0,1,4,1,3,1,3,2,0,Matches
280,271,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,22,1994,25.5,31,17,9,16,6,11,65,16.9,54,23,0,23,17,48,14,1,Matches
281,272,Yuri Berchiche,es ESP,DF,Paris S-G,fr Ligue 1,27,1990,19.1,39,27,21,11,7,12,25,48.0,13,15,2,13,24,63,53,0,Matches
282,273,Álex Berenguer,es ESP,FW,Torino,it Serie A,22,1995,11.6,18,15,7,8,3,5,17,29.4,12,22,3,19,10,28,13,0,Matches
283,274,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,25,1992,27.6,63,47,30,28,5,31,53,58.5,22,33,8,25,30,93,98,2,Matches
284,275,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,26,1990,31.5,43,27,16,19,8,20,47,42.6,27,21,1,20,34,77,43,0,Matches
285,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
286,276,Markel Bergara,es ESP,MF,Getafe,es La Liga,31,1986,16.3,35,22,17,17,1,7,25,28.0,18,10,3,7,23,58,20,0,Matches
287,277,Emil Berggreen,dk DEN,FW,Mainz 05,de Bundesliga,24,1993,7.4,2,2,0,0,2,1,4,25.0,3,7,1,6,1,3,10,0,Matches
288,278,Robert Berić,si SVN,FW,Saint-Étienne,fr Ligue 1,26,1991,11.6,6,4,1,3,2,1,16,6.3,15,9,1,8,5,11,4,0,Matches
289,279,Kévin Bérigaud,fr FRA,"FW,MF",Montpellier,fr Ligue 1,29,1988,3.0,4,3,1,1,2,2,6,33.3,4,1,0,1,0,4,1,0,Matches
290,280,Etrit Berisha,al ALB,GK,Atalanta,it Serie A,28,1989,31.0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,5,3,Matches
291,281,Federico Bernardeschi,it ITA,"FW,MF",Juventus,it Serie A,23,1994,9.4,8,5,4,3,1,1,7,14.3,6,9,0,9,11,19,18,1,Matches
292,282,Bernardo,br BRA,DF,RB Leipzig,de Bundesliga,22,1995,15.0,43,30,18,22,3,29,40,72.5,11,30,6,24,18,61,81,0,Matches
293,283,Juan Bernat,es ESP,"DF,FW",Bayern Munich,de Bundesliga,24,1993,9.9,25,19,13,8,4,11,18,61.1,7,11,1,10,10,35,9,1,Matches
294,284,Andrea Bertolacci,it ITA,MF,Genoa,it Serie A,26,1991,32.2,85,53,40,38,7,21,63,33.3,42,46,12,34,46,131,37,1,Matches
295,285,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,27,1989,34.8,48,35,27,17,4,19,31,61.3,12,28,9,19,44,92,74,0,Matches
296,286,Muhamed Bešić,ba BIH,MF,Everton,eng Premier League,24,1992,0.5,1,1,1,0,0,1,3,33.3,2,2,2,0,0,1,1,0,Matches
297,287,Daniel Bessa,it ITA,"MF,FW",Hellas Verona,it Serie A,24,1993,15.4,26,19,9,15,2,8,29,27.6,21,12,2,10,14,40,8,1,Matches
298,288,Daniel Bessa,it ITA,MF,Genoa,it Serie A,24,1993,4.9,6,6,2,2,2,0,1,0.0,1,7,0,7,3,9,6,0,Matches
299,289,Vincent Bessat,fr FRA,"DF,MF",Caen,fr Ligue 1,31,1985,17.4,41,27,23,16,2,22,48,45.8,26,19,1,18,18,59,18,0,Matches
300,290,Quentin Beunardeau,fr FRA,GK,Metz,fr Ligue 1,23,1994,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
301,291,Matteo Bianchetti,it ITA,DF,Hellas Verona,it Serie A,24,1993,1.4,3,1,3,0,0,1,3,33.3,2,3,2,1,2,5,8,0,Matches
302,292,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,27,1990,6.1,17,15,8,8,1,8,12,66.7,4,4,2,2,9,26,26,0,Matches
303,293,Pedro Bigas,es ESP,DF,Las Palmas,es La Liga,26,1990,9.9,14,9,10,4,0,7,13,53.8,6,18,11,7,16,30,41,2,Matches
304,294,Lucas Biglia,ar ARG,MF,Milan,it Serie A,31,1986,22.7,59,36,28,26,5,22,61,36.1,39,49,12,37,28,87,51,1,Matches
305,295,Philip Billing,dk DEN,MF,Huddersfield,eng Premier League,21,1996,8.5,25,16,11,11,3,8,22,36.4,14,17,1,16,18,43,19,0,Matches
306,296,Jean-Claude Billong,cm CMR,DF,Benevento,it Serie A,23,1993,3.3,9,7,5,4,0,5,8,62.5,3,4,3,1,6,15,17,0,Matches
307,297,Davide Biondini,it ITA,MF,Sassuolo,it Serie A,34,1983,2.3,4,4,2,2,0,1,2,50.0,1,1,0,1,3,7,1,0,Matches
308,298,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,24,1992,33.1,74,48,33,32,9,36,58,62.1,22,42,5,37,43,117,103,2,Matches
309,299,Mame Biram Diouf,sn SEN,"FW,DF",Stoke City,eng Premier League,29,1987,28.8,48,36,26,15,7,8,21,38.1,13,22,0,22,14,62,76,1,Matches
310,300,Davide Biraschi,it ITA,DF,Genoa,it Serie A,23,1994,20.0,33,25,13,19,1,18,25,72.0,7,19,10,9,38,71,78,0,Matches
311,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
312,301,Valter Birsa,si SVN,"MF,FW",Chievo,it Serie A,30,1986,27.8,28,14,7,18,3,7,54,13.0,47,22,2,20,24,52,20,1,Matches
313,302,Milan Biševac,rs SRB,DF,Metz,fr Ligue 1,33,1983,7.9,7,5,5,1,1,5,7,71.4,2,2,0,2,5,12,43,0,Matches
314,303,Yves Bissouma,ml MLI,"MF,DF",Lille,fr Ligue 1,20,1996,17.3,67,50,30,32,5,19,39,48.7,20,13,2,11,31,98,31,1,Matches
315,304,Leonardo Bittencourt,de GER,"MF,FW",Köln,de Bundesliga,23,1993,17.9,49,42,17,21,11,19,43,44.2,24,26,0,26,17,66,11,1,Matches
316,305,Albano Bizzarri,ar ARG,GK,Udinese,it Serie A,39,1977,32.0,2,2,2,0,0,2,2,100.0,0,0,0,0,1,3,12,4,Matches
317,306,Rubén Blanco,es ESP,GK,Celta Vigo,es La Liga,22,1995,21.6,0,0,0,0,0,0,2,0.0,2,1,0,1,3,3,16,1,Matches
318,307,Ludovic Blas,fr FRA,MF,Guingamp,fr Ligue 1,19,1997,19.9,23,14,10,12,1,7,36,19.4,29,15,3,12,19,42,9,1,Matches
319,308,Pablo de Blasis,ar ARG,"FW,MF",Mainz 05,de Bundesliga,29,1988,18.4,39,23,19,11,9,16,33,48.5,17,33,0,33,10,49,34,0,Matches
320,309,Jérémy Blayac,fr FRA,FW,Strasbourg,fr Ligue 1,34,1983,10.2,5,3,0,3,2,2,9,22.2,7,7,2,5,1,6,11,0,Matches
321,310,Alexis Blin,fr FRA,MF,Toulouse,fr Ligue 1,20,1996,21.0,57,37,23,30,4,22,69,31.9,47,27,6,21,31,88,31,0,Matches
322,311,Daley Blind,nl NED,"DF,MF",Manchester Utd,eng Premier League,27,1990,4.0,6,4,3,2,1,2,7,28.6,5,3,0,3,7,13,14,0,Matches
