,Player,Pos,Squad,Rk,Tkl,Tkl,TklW,Blocks,Int,Clr,Err,90s,Cmp,Cmp,Cmp,Cmp,Cmp%,Cmp%,Cmp%,Cmp%,Ast,xAG,KP,1/3,PPA,CrsPA,PrgP,SCA,GCA,Sh,SoT%,npxG,Touches,Att,Succ%,PrgC,Mis,Dis,PrgR,G-PK,G-PK,Fls,Fld,PKwon,OG,Recov,Won%
1402,Mauricio Lemos,"DF,MF",Las Palmas,1403,22,15,10,16,25,51,1,14.0,729,275,316,127,87.8,92.6,92.1,73.8,0,0.4,4,35,2,0,34,10,0,16,12.5,0.8,960,7,85.7,4,7,3,2,0,0.00,18,3,0,0,96,60.9
1403,Dylan Lempereur,DF,Metz,1404,5,2,3,1,0,6,0,1.6,36,17,15,4,63.2,100.0,55.6,36.4,0,0.0,1,3,1,1,5,1,0,1,0.0,0.0,72,1,100.0,3,0,1,0,0,0.00,4,2,0,0,7,20.0
1404,Clément Lenglet,DF,Sevilla,1405,67,21,50,44,35,157,1,33.3,1441,550,685,179,83.4,91.1,91.2,56.6,1,0.7,5,67,3,0,76,15,2,14,35.7,2.6,2049,14,85.7,18,6,9,3,3,0.09,52,24,0,0,164,63.1
1405,Aaron Lennon,MF,Burnley,1406,20,2,14,20,8,18,0,12.4,202,121,62,10,66.2,79.1,69.7,47.6,2,0.8,7,14,13,5,28,22,3,10,40.0,0.6,410,19,52.6,26,8,22,60,0,0.00,10,12,0,0,57,25.0
1406,Aaron Lennon,"FW,MF",Everton,1407,17,5,10,13,11,9,0,8.8,146,92,45,6,66.7,75.4,75.0,54.5,0,0.2,4,6,3,0,19,14,3,4,25.0,0.2,309,18,27.8,17,11,10,33,0,0.00,11,8,2,0,25,41.7
1407,Bernd Leno,GK,Leverkusen,1408,0,0,0,0,1,11,2,33.0,875,109,446,317,70.3,100.0,98.7,46.7,0,0.2,3,20,0,0,0,7,0,0,,0.0,1305,0,,0,1,0,0,0,0.00,0,9,0,0,56,90.9
1408,Pedro León,"FW,MF",Eibar,1409,9,0,4,18,9,5,0,10.3,231,130,57,35,53.8,79.8,55.9,27.3,3,2.1,27,18,17,13,28,47,5,24,29.2,1.2,542,32,56.3,26,20,15,72,0,0.00,12,10,0,0,36,35.7
1409,Sergio León,FW,Betis,1410,13,3,7,12,6,5,0,22.0,259,158,50,24,68.0,81.0,56.2,52.2,1,1.2,10,15,7,1,27,30,4,64,40.6,10.2,584,44,45.5,37,40,40,128,11,0.50,25,39,0,0,44,30.1
1410,Lukas Lerager,MF,Bordeaux,1411,107,33,74,44,67,66,1,36.5,1221,608,454,92,75.9,83.1,78.8,56.8,1,2.5,24,127,23,2,180,75,3,41,29.3,4.4,1991,14,57.1,35,45,29,97,3,0.08,72,53,0,0,225,56.9
1411,Mehdi Léris,"MF,FW",Chievo,1412,1,0,1,0,1,0,0,0.5,9,7,1,1,69.2,77.8,100.0,33.3,0,0.0,0,0,0,0,0,0,0,0,,0.0,21,3,0.0,0,0,1,4,0,0.00,0,1,0,0,2,100.0
1412,Jefferson Lerma,MF,Levante,1413,51,17,35,25,49,43,0,23.7,894,393,391,86,81.1,84.9,86.5,66.7,1,1.5,19,92,8,1,106,46,2,27,3.7,1.2,1326,22,86.4,19,17,13,28,0,0.00,55,51,0,0,187,66.1
1413,Maxime Lestienne,MF,Málaga,1414,8,3,5,7,6,6,0,7.4,160,82,49,18,67.8,78.8,70.0,48.6,1,1.6,10,5,5,3,11,16,2,11,9.1,1.2,301,18,55.6,14,12,8,51,0,0.00,3,3,0,0,37,0.0
1414,Alexandre Letellier,GK,Angers,1415,0,0,0,0,0,1,2,13.0,218,17,81,119,65.3,94.4,100.0,50.9,0,0.0,0,5,0,0,0,4,0,0,,0.0,355,0,,0,1,0,0,0,0.00,0,1,0,0,5,100.0
1415,Gaetano Letizia,DF,Benevento,1416,36,19,26,24,33,47,3,23.8,999,477,362,135,77.0,86.9,79.6,59.0,0,1.0,21,82,20,10,100,52,3,22,22.7,0.8,1526,63,60.3,94,39,23,109,1,0.04,29,34,0,0,176,43.5
1416,Timo Letschert,DF,Sassuolo,1417,13,5,8,9,7,23,0,4.6,179,80,77,17,81.4,93.0,78.6,58.6,0,0.0,1,13,0,0,17,2,0,0,,0.0,281,2,100.0,6,3,2,1,0,0.00,5,1,0,0,33,66.7
1417,Robert Lewandowski,FW,Bayern Munich,1418,5,0,3,6,5,10,0,24.1,472,254,173,26,77.0,79.4,86.1,70.3,2,2.4,21,41,18,0,71,71,11,120,40.0,22.4,882,64,29.7,44,43,31,220,23,0.95,37,37,2,0,51,44.5
1418,Igor Lewczuk,DF,Bordeaux,1419,9,3,7,2,7,11,0,4.9,152,75,60,11,79.6,94.9,74.1,47.8,0,0.7,6,6,5,3,11,8,0,0,,0.0,225,4,50.0,8,0,3,8,0,0.00,17,2,0,0,14,33.3
1419,Stephan Lichtsteiner,DF,Juventus,1420,31,9,27,11,15,38,1,18.9,1009,501,370,92,80.7,90.8,84.1,55.1,2,0.7,8,76,18,8,89,22,3,3,0.0,0.1,1379,21,76.2,62,16,8,74,0,0.00,24,27,0,0,87,51.2
1420,Dimitri Liénard,"MF,FW",Strasbourg,1421,77,30,51,35,52,41,1,28.9,1196,505,419,233,71.3,89.2,78.3,47.7,5,7.2,61,101,26,18,142,110,9,51,33.3,2.6,2004,52,65.4,75,55,45,118,4,0.14,28,37,0,0,244,30.0
1421,Philipp Lienhart,DF,Freiburg,1422,16,6,14,14,11,60,0,9.6,325,85,192,46,80.2,88.5,96.0,45.1,0,0.0,1,19,0,0,22,2,0,2,0.0,0.1,516,3,66.7,7,1,3,1,0,0.00,9,5,0,0,33,50.0
1422,Lucas Lima,"DF,FW",Nantes,1423,73,31,46,42,38,85,0,29.5,1006,525,312,136,63.7,85.4,62.5,40.5,3,5.0,54,107,44,30,145,103,3,32,21.9,1.4,1953,51,47.1,56,52,37,121,2,0.07,28,25,0,0,192,48.8
1423,Victor Lindelöf,DF,Manchester Utd,1424,17,9,11,15,13,67,1,14.3,707,310,328,52,90.6,94.5,90.9,78.8,0,0.3,2,33,1,0,42,6,1,1,0.0,0.0,906,5,80.0,11,4,2,6,0,0.00,10,9,0,0,94,46.7
1424,Karol Linetty,MF,Sampdoria,1425,66,17,49,40,18,13,0,23.8,843,464,286,53,79.9,86.4,83.4,58.2,1,2.2,26,77,25,2,115,70,10,26,26.9,2.2,1310,52,59.6,60,41,33,118,3,0.13,41,27,0,0,143,18.6
1425,Jesse Lingard,"MF,FW",Manchester Utd,1426,30,5,21,18,9,13,0,20.2,841,493,198,33,84.4,90.3,84.6,54.1,5,2.8,26,68,19,1,75,69,10,56,41.1,7.1,1223,52,53.8,78,51,19,143,8,0.40,34,36,0,0,84,16.7
1426,Pol Lirola,"DF,FW",Sassuolo,1427,34,20,21,11,28,88,1,22.5,648,303,272,62,68.4,84.4,76.0,34.1,2,1.4,18,73,14,9,70,30,1,7,28.6,0.2,1164,54,61.1,67,19,13,92,0,0.00,8,15,0,0,113,47.2
1427,Jake Livermore,MF,West Brom,1428,72,24,41,44,26,36,2,29.7,878,374,372,106,77.5,84.4,82.9,62.7,2,1.9,20,108,8,3,133,42,3,15,26.7,2.3,1385,27,70.4,26,31,27,55,2,0.07,42,14,0,0,173,38.3
1428,Raúl Lizoain,GK,Las Palmas,1429,1,1,0,0,1,2,3,11.0,296,34,182,79,77.3,100.0,97.3,49.4,0,0.0,0,0,0,0,0,1,0,0,,0.0,404,0,,0,1,0,0,0,0.00,0,3,0,0,19,
1429,Adem Ljajić,"MF,FW",Torino,1430,12,5,9,11,9,13,0,24.1,1010,622,263,69,78.9,89.1,76.2,57.5,10,8.4,68,106,55,3,149,129,19,61,34.4,4.2,1479,71,59.2,90,41,32,147,6,0.25,7,17,0,0,75,16.7
1430,Diego Llorente,DF,Real Sociedad,1431,30,18,22,41,43,96,0,25.8,1360,459,690,194,88.8,92.2,94.1,72.4,0,0.0,0,81,4,0,89,11,1,22,31.8,2.3,1788,18,88.9,26,9,11,5,3,0.12,35,27,0,0,147,55.3
1431,Fernando Llorente,"FW,MF",Tottenham,1432,6,1,3,0,0,6,0,2.6,60,42,15,0,68.2,73.7,60.0,0.0,0,0.2,4,2,2,0,4,5,0,6,33.3,1.0,123,1,0.0,3,8,3,32,1,0.38,4,4,0,0,4,45.2
1432,Marcos Llorente,MF,Real Madrid,1433,15,6,8,7,5,8,0,6.1,401,160,193,33,93.3,94.7,96.0,86.8,0,0.2,3,42,1,0,46,11,0,6,0.0,0.2,476,9,77.8,8,2,5,4,0,0.00,6,4,0,0,46,38.9
1433,Hugo Lloris,GK,Tottenham,1434,1,1,1,0,2,34,8,36.0,916,75,526,315,78.5,98.7,99.6,56.1,0,0.0,0,9,1,0,0,4,1,0,,0.0,1250,1,100.0,0,0,0,0,0,0.00,1,2,0,0,53,80.0
1434,Giovani Lo Celso,MF,Paris S-G,1435,77,26,58,30,19,12,1,19.7,1434,664,505,156,89.5,92.4,92.8,87.2,3,1.9,18,102,30,2,147,62,8,38,36.8,2.8,1830,67,70.1,65,34,29,56,4,0.20,21,41,1,0,151,27.8
1435,Simone Lo Faso,FW,Fiorentina,1436,1,0,1,0,1,0,0,0.4,30,19,10,0,88.2,90.5,100.0,,0,0.0,1,2,0,0,0,2,0,2,0.0,0.1,40,2,50.0,0,1,2,4,0,0.00,3,2,0,0,4,
1436,Stanislav Lobotka,MF,Celta Vigo,1437,64,23,45,25,39,22,0,34.0,1888,854,772,217,90.5,92.2,92.1,88.9,0,0.6,10,188,12,2,205,41,1,8,37.5,0.2,2296,48,91.7,32,34,33,28,0,0.00,42,47,0,0,289,44.1
1437,Jürgen Locadia,"FW,MF",Brighton,1438,1,0,0,0,1,1,1,2.5,38,18,9,8,69.1,78.3,60.0,88.9,1,0.1,1,4,0,0,4,4,1,6,16.7,1.1,75,2,0.0,2,5,1,11,1,0.40,2,3,0,0,12,9.1
1438,Manuel Locatelli,MF,Milan,1439,16,4,13,10,9,13,0,7.6,465,182,227,51,84.9,90.5,89.0,65.4,0,0.4,9,47,5,0,54,25,2,11,45.5,0.3,630,10,80.0,18,7,6,15,0,0.00,14,9,0,0,56,35.3
1439,Ruben Loftus-Cheek,MF,Crystal Palace,1440,21,7,15,19,22,31,0,20.8,603,364,168,31,80.9,85.8,84.4,66.0,3,3.2,25,64,25,2,106,73,8,32,21.9,3.5,1017,110,65.5,94,46,48,126,2,0.10,17,62,1,0,130,36.8
1440,Enzo Loiodice,MF,Dijon,1441,9,4,5,0,2,0,0,1.9,86,35,40,7,81.1,81.4,93.0,58.3,0,0.1,1,5,0,0,11,3,0,0,,0.0,122,2,100.0,5,1,4,9,0,0.00,1,2,0,0,12,33.3
1441,Joe Lolley,"FW,MF",Huddersfield,1442,2,0,0,0,3,2,1,2.5,52,28,21,1,71.2,80.0,75.0,14.3,0,0.1,1,9,1,1,11,6,1,3,100.0,0.1,103,9,33.3,11,8,6,17,1,0.41,3,2,0,0,13,42.9
1442,David Lombán,DF,Eibar,1443,16,10,8,6,29,66,2,11.0,363,96,174,91,80.7,85.7,90.6,64.1,0,0.0,1,41,0,0,35,4,0,4,25.0,0.2,579,0,,2,6,0,0,1,0.09,9,5,0,0,55,72.1
1443,Cristiano Lombardi,"MF,DF",Benevento,1444,25,6,19,12,13,22,0,12.4,258,137,77,26,70.9,83.5,74.0,57.8,2,1.7,16,11,11,9,15,27,3,17,29.4,1.1,505,22,36.4,31,27,14,68,0,0.00,14,18,1,0,46,35.7
1444,Kevin Long,DF,Burnley,1445,32,16,23,25,19,129,1,16.0,389,99,195,88,71.2,73.9,79.6,59.1,2,1.3,6,23,0,0,28,10,3,10,20.0,1.2,781,0,,1,6,2,1,1,0.06,15,21,0,1,68,57.8
1445,Shane Long,FW,Southampton,1446,25,10,20,14,12,29,0,17.6,271,173,64,10,64.7,75.5,57.7,47.6,1,1.3,20,11,9,3,21,55,5,33,39.4,3.7,605,14,64.3,17,45,30,151,2,0.11,34,40,1,0,42,40.4
1446,Ademola Lookman,"FW,MF",Everton,1447,1,0,1,2,1,3,0,1.8,38,19,13,2,80.9,82.6,92.9,66.7,0,0.5,2,2,0,0,6,2,1,3,0.0,0.1,78,13,61.5,8,9,4,7,0,0.00,5,3,0,0,10,33.3
1447,Ademola Lookman,"MF,FW",RB Leipzig,1448,5,0,4,3,2,2,0,6.4,173,108,49,9,74.6,80.0,77.8,56.3,3,2.5,17,21,6,0,23,34,7,13,46.2,3.1,298,28,42.9,29,10,10,42,5,0.78,12,14,0,0,33,16.7
1448,Anthony Lopes,GK,Lyon,1449,0,0,0,0,1,17,4,34.0,834,87,485,259,79.3,100.0,99.2,55.1,0,0.0,0,5,1,0,1,9,2,0,,0.0,1132,0,,0,0,0,0,0,0.00,1,3,0,0,47,100.0
1449,Rony Lopes,"FW,MF",Monaco,1450,55,21,32,23,16,22,0,28.1,588,373,161,22,69.8,84.0,66.3,29.7,5,5.3,41,40,43,10,89,82,13,68,45.6,10.1,1189,85,54.1,111,86,50,282,15,0.53,37,38,1,0,145,21.3
1450,Adrián López,"FW,MF",La Coruña,1451,24,7,14,22,10,49,0,26.1,610,377,188,21,67.5,76.0,68.4,46.7,6,5.7,34,52,23,4,104,77,6,61,31.1,7.7,1196,69,55.1,83,55,57,205,9,0.35,16,29,0,0,116,49.7
1451,Alberto López,DF,Málaga,1452,1,1,1,1,2,2,0,0.5,17,9,5,0,77.3,81.8,83.3,0.0,0,0.0,0,1,0,0,0,0,0,0,,0.0,28,0,,0,1,1,0,0,0.00,1,1,0,0,4,
1452,Andoni López,DF,Athletic Club,1453,1,1,0,1,1,6,0,1.0,36,12,19,3,80.0,80.0,95.0,50.0,0,0.0,0,1,0,0,1,1,0,1,0.0,0.0,58,1,100.0,1,2,0,5,0,0.00,3,1,0,0,3,50.0
1453,David López,"DF,MF",Espanyol,1454,67,27,49,43,67,161,0,37.0,1565,547,767,237,81.0,90.0,90.8,55.5,1,0.5,7,106,7,0,140,30,2,14,42.9,1.7,2295,12,58.3,19,15,11,13,1,0.03,45,25,0,0,240,54.5
1454,Diego López,GK,Espanyol,1455,0,0,0,0,0,1,0,9.5,147,10,60,76,54.4,100.0,95.2,39.0,0,0.0,0,2,0,0,0,0,0,0,,0.0,286,0,,0,0,0,0,0,0.00,1,1,0,0,6,100.0
1455,Iván López,DF,Levante,1456,1,0,1,2,8,2,0,1.9,77,38,27,11,74.0,95.0,79.4,44.0,1,0.6,1,5,5,1,8,3,1,1,0.0,0.0,115,4,100.0,4,1,0,7,0,0.00,0,0,0,0,14,100.0
1456,Javi López,DF,Espanyol,1457,47,18,35,7,18,48,0,10.7,455,272,154,23,74.2,86.9,72.3,39.0,0,0.7,6,28,7,4,35,13,1,3,0.0,0.1,755,14,50.0,20,16,7,38,0,0.00,20,20,0,0,55,50.0
1457,Lisandro López,DF,Inter,1458,2,0,2,0,1,3,0,0.5,26,12,12,2,92.9,100.0,92.3,66.7,0,0.0,0,0,0,0,1,0,0,0,,0.0,35,1,100.0,0,1,0,0,0,0.00,1,1,0,0,7,100.0
1458,Maxi López,FW,Udinese,1459,12,0,8,8,2,18,0,18.7,243,144,70,9,65.0,69.9,68.0,45.0,2,1.5,21,23,14,0,41,48,5,28,28.6,3.4,535,26,46.2,18,48,39,108,1,0.05,54,21,1,0,31,33.7
1459,Maxime Lopez,"MF,FW",Marseille,1460,30,12,20,16,7,6,1,15.3,1292,761,337,87,89.8,95.7,88.5,68.5,1,1.7,30,120,21,8,159,72,3,10,40.0,0.9,1541,23,69.6,50,14,11,51,0,0.00,32,18,0,0,98,15.4
1460,Pedro López Muñoz,DF,Levante,1461,33,17,23,22,26,45,0,17.7,612,323,234,45,73.7,88.5,74.1,39.8,0,0.3,7,40,11,7,56,22,1,3,0.0,0.1,990,22,31.8,19,11,8,59,0,0.00,19,29,0,0,89,25.8
1461,Pau López,GK,Espanyol,1462,0,0,0,0,1,15,2,28.5,465,34,184,246,56.9,100.0,97.9,41.6,0,0.1,2,16,0,0,0,5,0,0,,0.0,883,0,,0,0,0,0,0,0.00,0,5,0,0,27,87.5
1462,Pedro López,GK,Betis,1463,0,0,0,1,0,3,0,4.6,144,30,74,40,79.1,100.0,97.4,52.6,0,0.0,0,0,0,0,0,0,0,0,,0.0,187,0,,0,0,0,0,0,0.00,0,0,0,0,10,
1463,Víctor López,MF,Alavés,1464,2,0,1,0,1,1,0,0.7,10,4,2,4,55.6,80.0,50.0,66.7,1,0.1,2,0,2,1,1,2,1,1,0.0,0.1,28,2,0.0,3,2,0,5,0,0.00,0,0,0,0,4,0.0
1464,Jonas Lössl,GK,Huddersfield,1465,1,1,0,0,4,13,6,38.0,825,40,285,500,59.4,100.0,99.0,47.3,1,0.6,3,50,2,0,2,8,2,0,,0.0,1472,3,100.0,0,2,0,0,0,0.00,0,6,0,1,72,77.8
1465,Dejan Lovren,DF,Liverpool,1466,26,12,17,26,38,146,2,23.6,1602,468,969,154,88.3,94.2,92.0,63.6,1,1.3,6,97,9,2,98,21,3,14,28.6,1.4,2073,1,0.0,20,7,0,7,2,0.08,15,6,0,0,107,63.4
1466,Chris Löwe,DF,Huddersfield,1467,43,20,29,21,34,65,3,17.6,601,274,249,67,69.2,86.7,73.0,41.6,0,0.4,5,46,8,5,55,20,2,8,25.0,0.4,1066,8,62.5,34,12,8,49,0,0.00,13,8,0,0,74,50.0
1467,Matthew Lowton,DF,Burnley,1468,55,28,34,35,39,141,2,25.5,779,317,335,113,66.9,84.8,71.7,42.3,3,1.6,14,78,20,11,82,34,5,4,25.0,0.1,1464,17,64.7,18,17,10,69,0,0.00,19,18,0,0,111,51.7
1468,Anthony Lozano,"FW,MF",Girona,1469,9,1,5,3,3,2,0,5.2,81,48,29,2,62.8,77.4,64.4,25.0,0,0.3,4,4,2,1,11,9,1,16,43.8,1.4,195,19,57.9,21,10,8,26,1,0.19,18,10,0,0,19,51.2
1469,Fabio Lucioni,DF,Benevento,1470,11,7,9,14,7,61,0,8.0,222,34,133,54,78.4,81.0,88.7,63.5,0,0.0,1,11,0,0,11,9,1,6,16.7,0.5,390,2,100.0,3,2,0,0,0,0.00,3,2,0,1,29,91.7
1470,Filipe Luís,DF,Atlético Madrid,1471,83,36,52,27,35,34,0,18.4,956,557,307,56,81.2,91.6,82.5,48.3,2,2.0,19,64,15,5,102,35,5,5,40.0,0.3,1408,44,59.1,62,18,13,93,1,0.05,16,27,0,0,111,63.0
1471,José Luis Gayà,DF,Valencia,1472,77,43,60,43,56,90,1,32.4,1325,680,525,93,79.1,90.7,80.3,47.7,3,4.1,36,116,41,22,145,72,9,14,21.4,0.5,2015,63,60.3,72,24,23,153,0,0.00,35,45,2,0,176,48.0
1472,José Luis Morales,"MF,FW",Levante,1473,37,13,23,28,26,20,0,34.0,609,325,201,71,62.6,79.3,65.5,48.0,8,6.9,47,59,54,17,112,109,18,58,37.9,7.9,1382,184,49.5,154,79,78,263,7,0.21,28,43,2,0,181,23.8
1473,José Luis Palomino,DF,Atalanta,1474,60,24,39,36,39,111,1,22.0,955,333,517,91,83.0,88.3,88.1,60.7,0,0.4,2,57,5,3,80,12,0,9,22.2,1.7,1415,14,85.7,16,13,7,4,1,0.05,36,12,0,0,140,57.8
1474,Luisinho,DF,La Coruña,1475,111,65,77,24,55,113,0,29.1,1206,609,482,92,76.3,89.6,78.5,43.4,1,2.1,18,89,22,17,115,49,5,16,25.0,0.5,1942,61,70.5,64,19,14,87,1,0.03,43,49,0,0,157,45.2
1475,David Luiz,"DF,MF",Chelsea,1476,18,11,11,9,24,45,2,9.3,420,124,209,78,84.8,91.9,92.1,67.2,0,0.0,1,37,3,0,31,7,3,11,36.4,0.9,605,5,60.0,19,7,4,4,1,0.11,12,15,0,0,66,48.4
1476,Douglas Luiz,"MF,FW",Girona,1477,10,3,9,1,4,0,0,3.4,107,54,42,9,74.3,83.1,80.8,50.0,0,0.7,3,11,0,0,18,9,1,10,50.0,0.7,182,4,100.0,8,3,6,17,0,0.00,13,8,0,0,24,33.3
1477,Everton Luiz,MF,SPAL,1478,22,6,16,8,10,8,1,7.1,200,85,94,12,82.0,85.9,92.2,54.5,0,0.2,4,17,3,1,18,5,0,1,0.0,0.0,311,10,60.0,5,10,5,5,0,0.00,13,12,0,0,58,33.3
1478,Jordan Lukaku,DF,Lazio,1479,28,10,15,14,15,23,0,15.1,603,396,148,36,77.0,88.8,72.5,52.2,1,1.5,22,23,24,19,29,41,7,6,50.0,1.2,949,63,54.0,58,24,21,162,1,0.07,18,4,0,0,84,29.2
1479,Romelu Lukaku,FW,Manchester Utd,1480,7,0,4,9,3,22,2,31.9,502,282,118,27,65.8,74.8,57.0,61.4,7,4.7,33,33,33,5,63,80,18,85,48.2,12.4,1032,57,61.4,57,76,48,216,16,0.50,31,16,0,0,55,53.2
1480,Lars Lukas Mai,DF,Bayern Munich,1481,4,3,4,3,3,3,0,2.0,102,37,58,7,90.3,100.0,89.2,63.6,0,0.0,0,1,0,0,2,0,0,0,,0.0,125,1,100.0,0,1,0,0,0,0.00,2,0,0,0,11,42.9
1481,Dodi Lukebakio,"MF,FW",Watford,1482,1,0,0,0,0,0,0,0.2,7,2,4,0,87.5,100.0,100.0,0.0,0,0.1,2,2,1,1,1,2,0,1,0.0,0.0,12,0,,0,1,0,3,0,0.00,0,0,0,0,0,
1482,Saša Lukić,MF,Levante,1483,21,5,16,14,17,13,0,11.0,289,138,118,17,83.8,87.9,89.4,56.7,1,1.6,9,23,5,1,32,19,3,2,50.0,0.0,434,21,71.4,17,13,15,11,0,0.00,24,15,0,0,60,48.0
1483,Senad Lulić,"DF,MF",Lazio,1484,66,21,40,32,36,39,0,27.0,1108,557,370,133,74.5,86.4,73.3,59.6,4,3.9,38,80,33,20,112,89,19,16,43.8,1.2,1783,90,70.0,114,53,46,191,2,0.07,47,45,1,1,220,55.3
1484,Levi Lumeka,FW,Crystal Palace,1485,1,0,1,0,1,0,0,0.3,5,5,0,0,45.5,83.3,0.0,0.0,0,0.0,0,1,0,0,0,0,0,1,0.0,0.1,15,3,33.3,2,1,1,3,0,0.00,0,0,0,0,2,0.0
1485,Antonio Luna,DF,Levante,1486,39,24,26,26,36,68,0,22.5,681,343,248,66,68.3,84.7,71.1,36.3,2,2.1,14,58,25,13,67,27,2,5,0.0,0.2,1194,15,66.7,37,13,16,82,0,0.00,21,15,0,0,141,50.0
1486,Arnaud Lusamba,MF,Nice,1487,12,3,9,5,1,1,0,1.8,75,42,21,6,81.5,84.0,91.3,100.0,0,0.1,3,7,1,0,8,8,0,0,,0.0,126,9,77.8,4,5,4,2,0,0.00,3,3,0,0,14,0.0
1487,Fabian Lustenberger,"MF,DF",Hertha BSC,1488,47,21,34,31,24,74,1,17.6,711,206,389,110,82.5,84.1,88.6,66.3,0,0.7,6,53,0,0,59,19,1,3,0.0,0.1,1048,6,66.7,0,4,4,3,0,0.00,19,34,0,0,65,67.7
1488,Andreas Luthe,GK,Augsburg,1489,0,0,0,0,0,2,0,2.0,63,8,36,18,79.7,100.0,100.0,52.9,0,0.0,0,0,0,0,0,0,0,0,,0.0,86,0,,0,1,0,0,0,0.00,0,0,0,0,2,100.0
1489,Lyanco,DF,Torino,1490,11,5,8,4,5,17,0,3.5,137,43,75,17,85.6,95.6,94.9,56.7,0,0.0,0,8,1,0,16,1,0,2,0.0,0.1,203,7,85.7,4,2,1,0,0,0.00,3,7,0,0,24,70.0
1490,Charalambos Lykogiannis,DF,Cagliari,1491,16,11,12,12,15,28,0,7.6,170,67,81,19,57.4,68.4,58.7,42.2,1,0.8,3,12,6,3,14,5,2,6,33.3,0.2,391,11,54.5,6,10,10,21,0,0.00,13,13,0,0,28,66.7
1491,Cheikh M'Bengue,DF,Saint-Étienne,1492,8,4,4,6,8,22,1,5.4,170,75,81,14,74.6,85.2,78.6,48.3,0,0.3,1,13,2,0,20,7,0,1,100.0,0.1,283,2,50.0,0,2,1,8,0,0.00,11,3,0,0,21,81.8
1492,Raïs M'Bolhi,GK,Rennes,1493,0,0,0,0,0,0,0,1.0,9,0,5,4,37.5,,83.3,22.2,0,0.0,0,1,0,0,0,0,0,0,,0.0,28,0,,0,0,0,0,0,0.00,0,1,0,0,1,
1493,Yann M'Vila,MF,Saint-Étienne,1494,26,7,16,13,31,56,0,16.4,1140,458,488,167,87.6,92.2,90.9,77.3,0,0.1,3,100,9,1,139,15,0,4,0.0,0.2,1455,6,83.3,15,10,9,4,0,0.00,9,20,0,0,96,57.6
1494,Zinédine Machach,"FW,MF",Toulouse,1495,7,4,3,1,2,2,0,2.1,30,17,10,3,63.8,81.0,71.4,37.5,0,0.3,1,3,1,1,7,5,0,4,25.0,0.2,79,10,50.0,6,6,7,14,1,0.47,8,2,0,0,18,0.0
1495,Pablo Maffeo,DF,Girona,1496,74,25,55,28,50,82,0,29.4,879,440,322,92,70.9,86.1,72.4,41.6,1,3.1,28,55,31,21,70,58,7,25,28.0,0.9,1596,61,54.1,44,47,40,150,0,0.00,30,35,1,0,165,63.4
1496,Christian Maggio,DF,Napoli,1497,17,7,10,15,13,21,0,7.1,394,234,130,22,83.7,89.3,85.0,66.7,0,0.2,3,18,5,3,26,7,1,0,,0.0,558,7,14.3,13,4,4,28,0,0.00,4,15,1,0,38,58.8
1497,Francesco Magnanelli,MF,Sassuolo,1498,56,20,38,26,58,78,2,27.7,1377,446,665,248,81.4,88.1,87.4,65.8,0,1.8,36,158,24,2,191,96,2,12,8.3,0.3,1954,16,68.8,11,18,28,28,0,0.00,39,69,0,0,263,63.6
1498,Harry Maguire,DF,Leicester City,1499,63,26,46,35,48,181,1,38.0,1379,448,660,240,77.4,83.1,85.8,59.0,4,4.1,18,128,8,1,178,49,6,30,26.7,2.8,2183,60,85.0,58,25,18,18,2,0.05,34,30,0,0,269,66.1
1499,Hicham Mahou,"MF,FW",Nice,1500,1,1,1,0,3,0,0,0.6,21,10,8,1,77.8,83.3,88.9,33.3,0,0.0,0,1,1,0,2,1,0,1,0.0,0.0,35,1,100.0,4,3,2,8,0,0.00,1,0,0,0,3,0.0
1500,Riyad Mahrez,"MF,FW",Leicester City,1501,39,10,27,32,18,15,0,32.8,1088,553,326,150,73.3,85.5,74.8,56.2,10,7.2,57,122,50,8,190,143,23,73,49.3,6.5,1880,158,51.3,121,92,64,191,12,0.37,23,58,0,0,174,35.0
1501,Thiago Maia,"MF,DF",Lille,1502,55,15,40,32,61,47,1,27.4,1482,615,639,153,84.3,89.1,88.3,68.6,0,0.4,14,151,13,1,190,50,3,15,13.3,0.6,2013,52,78.8,45,40,36,41,0,0.00,32,21,0,0,266,46.3
1502,Arne Maier,MF,Hertha BSC,1503,29,18,23,19,24,20,0,13.6,530,203,257,59,82.6,88.3,87.1,69.4,1,1.2,7,59,11,1,81,23,3,13,7.7,1.0,768,12,50.0,21,11,18,24,0,0.00,4,10,1,0,63,33.3
1503,Sebastian Maier,MF,Hannover 96,1504,11,2,6,6,4,1,1,2.9,88,46,24,13,64.7,75.4,55.8,56.5,0,0.3,3,8,3,1,14,4,0,5,40.0,0.1,178,7,42.9,9,4,4,7,0,0.00,5,1,0,0,10,45.5
1504,Domenico Maietta,DF,Bologna,1505,5,3,4,8,7,13,1,5.2,212,50,137,24,83.5,89.3,94.5,49.0,0,0.0,0,21,0,0,22,2,0,0,,0.0,288,4,100.0,4,2,1,1,0,0.00,3,3,0,0,25,66.7
1505,Habib Maïga,"MF,DF",Saint-Étienne,1506,29,12,18,8,19,10,0,7.9,272,134,111,23,74.7,91.8,74.0,51.1,0,0.6,6,32,3,1,45,17,0,6,16.7,0.2,450,22,86.4,18,15,22,19,1,0.13,23,9,0,0,75,36.8
