,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 25_level_0
,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1763,1697,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,19,2002,8.8,1,0,0,16,8,0,1,13,7,0,0,0,45,8,13,38.1,Matches
1764,1698,Aleš Matějů,cz CZE,DF,Venezia,it Serie A,25,1996,8.1,3,0,0,13,8,1,21,9,12,0,0,0,33,11,3,78.6,Matches
1765,1699,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,24,1997,12.7,2,0,0,16,7,13,6,4,4,0,0,0,30,39,43,47.6,Matches
1766,1700,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,32,1988,15.4,3,0,0,26,3,0,6,31,18,0,0,0,124,28,17,62.2,Matches
1767,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1768,1701,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,29,1991,31.0,2,0,0,13,11,0,1,44,34,0,0,0,185,108,50,68.4,Matches
1769,1702,Chrislain Matsima,fr FRA,DF,Monaco,fr Ligue 1,19,2002,1.5,0,0,0,0,2,0,0,1,2,0,0,0,8,4,1,80.0,Matches
1770,1703,Azor Matusiwa,nl NED,MF,Reims,fr Ligue 1,23,1998,27.4,8,1,1,29,30,0,3,62,32,0,1,0,169,27,31,46.6,Matches
1771,1704,Neal Maupay,fr FRA,FW,Brighton,eng Premier League,24,1996,25.3,7,0,0,33,31,6,8,2,10,0,0,0,76,21,56,27.3,Matches
1772,1705,Stephy Mavididi,eng ENG,"FW,MF",Montpellier,fr Ligue 1,23,1998,25.5,4,0,0,23,44,6,26,8,13,0,0,0,93,7,36,16.3,Matches
1773,1706,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,23,1997,30.1,3,0,0,22,20,2,7,69,39,0,3,0,214,91,27,77.1,Matches
1774,1707,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,de Bundesliga,32,1989,4.2,0,0,0,7,7,2,3,5,9,0,0,0,14,8,12,40.0,Matches
1775,1708,Luís Maximiano,pt POR,GK,Granada,es La Liga,22,1999,34.8,2,0,0,0,3,0,0,1,1,0,0,1,50,6,1,85.7,Matches
1776,1709,Borja Mayoral,es ESP,"FW,DF",Roma,it Serie A,24,1997,1.1,0,0,0,0,2,0,3,0,0,0,0,0,4,0,0,,Matches
1777,1710,Borja Mayoral,es ESP,FW,Getafe,es La Liga,24,1997,11.6,3,0,0,13,20,4,7,4,5,0,0,0,47,21,30,41.2,Matches
1778,1711,Derek Mazou-Sacko,fr FRA,"FW,DF",Troyes,fr Ligue 1,16,2004,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
1779,1712,Pasquale Mazzocchi,it ITA,DF,Venezia,it Serie A,26,1995,13.8,3,0,0,22,6,0,46,21,8,0,0,0,74,11,10,52.4,Matches
1780,1713,Pasquale Mazzocchi,it ITA,DF,Salernitana,it Serie A,26,1995,14.1,2,0,0,18,7,1,79,11,19,0,0,0,62,11,9,55.0,Matches
1781,1714,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,26,1995,15.5,4,0,0,24,21,2,67,35,20,0,1,0,109,31,23,57.4,Matches
1782,1715,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,22,1998,33.6,10,0,0,28,53,39,68,5,8,4,0,0,63,4,10,28.6,Matches
1783,1716,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,26,1994,1.2,0,0,0,3,1,1,1,1,1,0,1,0,3,3,4,42.9,Matches
1784,1717,Amadou Mbengue,sn SEN,"DF,MF",Metz,fr Ligue 1,19,2002,6.8,4,0,0,12,1,0,0,10,10,0,0,0,43,5,7,41.7,Matches
1785,1718,Bryan Mbeumo,cm CMR,FW,Brentford,eng Premier League,21,1999,32.3,4,0,0,20,38,13,75,11,16,0,0,0,130,29,103,22.0,Matches
1786,1719,Jason Mbock,fr FRA,FW,Angers,fr Ligue 1,21,1999,0.2,1,0,0,0,2,1,1,0,0,0,0,0,1,0,2,0.0,Matches
1787,1720,Jordi Mboula,es ESP,FW,Mallorca,es La Liga,22,1999,4.8,2,0,0,6,9,5,12,3,2,0,1,0,20,10,9,52.6,Matches
1788,1721,Moustapha Mbow,sn SEN,DF,Reims,fr Ligue 1,21,2000,1.0,0,0,0,0,0,0,0,1,6,0,0,0,4,1,0,100.0,Matches
1789,1722,Nathanael Mbuku,fr FRA,"FW,MF",Reims,fr Ligue 1,19,2002,15.8,1,0,0,10,39,2,35,11,13,0,0,0,67,10,14,41.7,Matches
1790,1723,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,33,1987,16.0,4,0,0,24,20,3,18,30,23,0,0,0,135,22,31,41.5,Matches
1791,1724,James Mcatee,eng ENG,"MF,FW",Manchester City,eng Premier League,18,2002,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
1792,1725,Kasey McAteer,eng ENG,FW,Leicester City,eng Premier League,19,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
1793,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1794,1726,Liam McCarron,sct SCO,FW,Leeds United,eng Premier League,20,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
1795,1727,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,31,1989,17.0,1,0,0,0,1,0,0,0,0,0,0,0,9,6,0,100.0,Matches
1796,1728,John McGinn,sct SCO,MF,Aston Villa,eng Premier League,26,1994,34.3,8,0,0,57,81,0,110,35,64,0,0,0,200,22,17,56.4,Matches
1797,1729,Weston McKennie,us USA,MF,Juventus,it Serie A,22,1998,15.2,1,0,0,19,4,0,12,23,11,0,0,0,84,29,24,54.7,Matches
1798,1730,Stuart McKinstry,sct SCO,MF,Leeds United,eng Premier League,18,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
1799,1731,Kenny McLean,sct SCO,MF,Norwich City,eng Premier League,29,1992,30.1,3,0,0,16,38,3,37,34,22,0,1,0,149,68,72,48.6,Matches
1800,1732,Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,21,1999,34.5,1,0,0,16,36,1,199,35,49,0,0,0,223,13,16,44.8,Matches
1801,1733,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,24,1996,26.5,9,0,0,55,33,1,13,31,33,0,1,0,171,67,34,66.3,Matches
1802,1734,Gary Medel,cl CHI,DF,Bologna,it Serie A,33,1987,31.4,10,1,1,34,31,1,2,44,23,0,2,0,228,15,33,31.3,Matches
1803,1735,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,22,1999,28.8,11,0,0,36,11,0,5,37,42,0,2,0,224,37,34,52.1,Matches
1804,1736,Nathan de Medina,be BEL,DF,Arminia,de Bundesliga,23,1997,8.6,2,0,0,14,9,0,5,10,10,0,0,0,43,8,14,36.4,Matches
1805,1737,Ben Mee,eng ENG,DF,Burnley,eng Premier League,31,1989,20.4,3,0,0,9,7,2,4,24,12,0,0,1,132,68,41,62.4,Matches
1806,1738,Admir Mehmedi,ch SUI,DF,Wolfsburg,de Bundesliga,30,1991,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
1807,1739,Hannibal Mejbri,tn TUN,FW,Manchester Utd,eng Premier League,18,2003,0.8,2,0,0,3,0,1,0,0,1,0,0,0,1,0,1,0.0,Matches
1808,1740,Farid El Melali,dz ALG,FW,Angers,fr Ligue 1,24,1997,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,100.0,Matches
1809,1741,Filippo Melegoni,it ITA,"MF,FW",Genoa,it Serie A,22,1999,10.9,1,0,0,15,20,2,34,11,12,0,0,0,72,5,20,20.0,Matches
1810,1742,Óscar Melendo,es ESP,"MF,FW",Espanyol,es La Liga,23,1997,11.0,0,0,0,9,37,0,4,1,5,0,0,0,56,6,15,28.6,Matches
1811,1743,Gonzalo Melero,es ESP,MF,Levante,es La Liga,27,1994,18.8,5,0,0,20,27,2,3,7,16,0,0,0,96,25,31,44.6,Matches
1812,1744,Birger Meling,no NOR,DF,Rennes,fr Ligue 1,26,1994,20.3,3,0,0,14,21,2,25,22,27,0,0,0,94,14,17,45.2,Matches
1813,1745,Arthur Melo,br BRA,MF,Juventus,it Serie A,24,1996,10.7,3,0,0,20,31,0,1,7,12,0,0,0,92,4,6,40.0,Matches
1814,1746,Memphis,nl NED,FW,Barcelona,es La Liga,27,1994,20.6,3,0,0,23,44,13,125,3,4,3,0,0,52,10,15,40.0,Matches
1815,1747,Houboulang Mendes,gw GNB,DF,Lorient,fr Ligue 1,23,1998,35.8,5,1,1,40,18,4,65,41,28,1,0,1,178,27,36,42.9,Matches
1816,1748,Nuno Mendes,pt POR,DF,Paris S-G,fr Ligue 1,19,2002,18.4,3,0,0,19,24,1,39,21,29,0,0,0,109,10,11,47.6,Matches
1817,1749,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,30,1990,0.2,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,100.0,Matches
1818,1750,Thiago Mendes,br BRA,"MF,DF",Lyon,fr Ligue 1,29,1992,20.7,3,1,0,23,16,0,11,34,22,0,1,0,151,26,20,56.5,Matches
1819,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1820,1751,Tomás Mendes,es ESP,MF,Alavés,es La Liga,16,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
1821,1752,Brais Méndez,es ESP,MF,Celta Vigo,es La Liga,24,1997,33.6,8,0,0,75,54,9,41,37,35,0,0,0,199,45,50,47.4,Matches
1822,1753,Édgar Méndez,es ESP,"FW,MF",Alavés,es La Liga,31,1990,17.9,6,0,0,50,31,15,59,4,14,0,0,0,73,34,37,47.9,Matches
1823,1754,Arial Mendy,sn SEN,"DF,FW",Clermont Foot,fr Ligue 1,26,1994,8.8,1,0,0,6,11,0,39,7,4,0,0,0,47,5,9,35.7,Matches
1824,1755,Batista Mendy,fr FRA,"MF,DF",Angers,fr Ligue 1,21,2000,26.8,5,0,0,53,10,1,5,34,28,0,1,2,165,24,24,50.0,Matches
1825,1756,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,27,1994,0.9,0,0,0,2,0,0,9,0,2,0,0,0,5,0,3,0.0,Matches
1826,1757,Edouard Mendy,sn SEN,GK,Chelsea,eng Premier League,29,1992,34.0,3,0,0,1,3,0,0,0,0,0,1,0,42,11,1,91.7,Matches
1827,1758,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,26,1995,19.3,4,0,0,15,24,3,28,18,14,1,1,0,98,11,13,45.8,Matches
1828,1759,Nampalys Mendy,sn SEN,MF,Leicester City,eng Premier League,29,1992,11.5,3,0,0,17,18,0,0,11,6,0,0,0,72,5,9,35.7,Matches
1829,1760,Gideon Mensah,gh GHA,DF,Bordeaux,fr Ligue 1,23,1998,13.4,1,1,0,16,4,2,54,16,24,0,2,0,105,16,9,64.0,Matches
1830,1761,Jorge Meré,es ESP,DF,Köln,de Bundesliga,24,1997,5.4,2,0,0,4,1,0,1,10,6,0,0,0,36,14,11,56.0,Matches
1831,1762,Alex Meret,it ITA,GK,Napoli,it Serie A,24,1997,6.9,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,,Matches
1832,1763,Fran Mérida,es ESP,MF,Espanyol,es La Liga,31,1990,3.0,2,1,0,6,6,0,8,6,3,0,0,0,29,0,4,0.0,Matches
1833,1764,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,25,1996,32.1,8,0,0,60,67,4,23,21,38,2,1,0,287,109,83,56.8,Matches
1834,1765,Quentin Merlin,fr FRA,"DF,MF",Nantes,fr Ligue 1,19,2002,21.4,0,0,0,10,4,1,137,27,28,0,0,0,145,10,24,29.4,Matches
1835,1766,Martín Merquelanz,es ESP,"FW,MF",Rayo Vallecano,es La Liga,26,1995,1.9,0,0,0,2,2,0,12,0,1,0,0,0,7,3,4,42.9,Matches
1836,1767,Yıldırım Mert Çetin,tr TUR,MF,Hellas Verona,it Serie A,24,1997,0.5,0,0,0,0,1,0,1,0,0,0,0,0,6,2,2,50.0,Matches
1837,1768,Dries Mertens,be BEL,"FW,MF",Napoli,it Serie A,34,1987,15.4,2,0,0,26,22,5,22,9,7,2,0,0,51,3,8,27.3,Matches
1838,1769,Illan Meslier,fr FRA,GK,Leeds United,eng Premier League,21,2000,37.6,2,0,0,0,8,0,0,0,1,0,0,0,25,13,2,86.7,Matches
1839,1770,Lionel Messi,ar ARG,"FW,MF",Paris S-G,fr Ligue 1,34,1987,23.9,0,0,0,6,35,10,32,4,3,0,0,0,55,4,3,57.1,Matches
1840,1771,Junior Messias,br BRA,"FW,MF",Milan,it Serie A,30,1991,15.9,2,0,0,21,24,3,52,17,18,0,1,0,88,28,33,45.9,Matches
1841,1772,Thomas Meunier,be BEL,DF,Dortmund,de Bundesliga,29,1991,15.6,4,0,0,27,7,1,45,12,19,0,0,0,121,24,10,70.6,Matches
1842,1773,Mexer,mz MOZ,DF,Bordeaux,fr Ligue 1,32,1988,13.6,2,0,0,4,7,0,6,21,10,0,1,0,93,22,25,46.8,Matches
1843,1774,Marco Meyerhöfer,de GER,DF,Greuther Fürth,de Bundesliga,25,1995,25.3,0,0,0,16,25,1,43,47,35,0,1,1,141,23,24,48.9,Matches
1844,1775,Matt Miazga,us USA,DF,Alavés,es La Liga,26,1995,9.3,2,0,0,6,2,0,0,11,7,0,0,0,35,32,8,80.0,Matches
1845,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1846,1776,Kingsley Michael,ng NGA,MF,Bologna,it Serie A,21,1999,0.8,0,0,0,0,1,0,0,1,1,0,0,0,5,0,3,0.0,Matches
1847,1777,Sven Michel,de GER,FW,Union Berlin,de Bundesliga,31,1990,3.8,2,0,0,12,4,3,8,1,6,0,0,0,16,13,21,38.2,Matches
1848,1778,Edouard Michut,fr FRA,MF,Paris S-G,fr Ligue 1,18,2003,0.8,0,1,0,2,4,0,0,1,0,0,0,0,5,0,1,0.0,Matches
1849,1779,Miguel,es ESP,"FW,MF",Alavés,es La Liga,21,1999,9.2,2,0,0,19,20,5,6,1,3,1,0,0,32,14,41,25.5,Matches
1850,1780,Valentin Mihaila,ro ROU,"MF,FW",Atalanta,it Serie A,21,2000,0.8,0,0,0,2,0,0,3,0,1,0,0,0,4,1,4,20.0,Matches
1851,1781,Mikael,br BRA,"FW,MF",Salernitana,it Serie A,22,1999,1.0,0,0,0,3,2,0,0,0,1,0,0,0,4,6,7,46.2,Matches
1852,1782,Hilmir Mikaelsson,is ISL,FW,Venezia,it Serie A,17,2004,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33.3,Matches
1853,1783,Georges Mikautadze,ge GEO,FW,Metz,fr Ligue 1,20,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
1854,1784,William Mikelbrencis,fr FRA,DF,Metz,fr Ligue 1,17,2004,6.8,0,0,0,13,2,0,23,5,5,0,0,0,42,1,7,12.5,Matches
1855,1785,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,23,1997,32.5,10,1,1,48,21,0,2,39,32,0,1,0,172,98,32,75.4,Matches
1856,1786,Arkadiusz Milik,pl POL,FW,Marseille,fr Ligue 1,27,1994,15.7,1,0,0,19,8,8,5,3,2,0,0,0,22,21,27,43.8,Matches
1857,1787,Sergej Milinković-Savić,rs SRB,MF,Lazio,it Serie A,26,1995,34.4,6,1,1,56,45,4,45,34,44,0,0,0,200,100,69,59.2,Matches
1858,1788,Vanja Milinković-Savić,rs SRB,GK,Torino,it Serie A,24,1997,27.0,3,0,0,2,2,0,0,0,0,0,2,0,32,3,1,75.0,Matches
1859,1789,Éder Militão,br BRA,DF,Real Madrid,es La Liga,23,1998,33.7,5,0,0,38,39,1,11,52,32,1,0,0,204,83,38,68.6,Matches
1860,1790,Luka Milivojević,rs SRB,MF,Crystal Palace,eng Premier League,30,1991,8.6,1,0,0,15,10,0,43,11,9,0,1,1,58,13,6,68.4,Matches
1861,1791,Luis Milla,es ESP,MF,Granada,es La Liga,26,1994,30.8,4,0,0,26,64,1,132,25,29,0,0,0,217,30,30,50.0,Matches
1862,1792,Pere Milla,es ESP,"MF,FW",Elche,es La Liga,28,1992,18.3,4,0,0,17,50,9,13,5,15,0,1,0,104,31,43,41.9,Matches
1863,1793,Enzo Millot,fr FRA,MF,Stuttgart,de Bundesliga,19,2002,0.6,0,0,0,2,1,0,3,1,0,0,0,0,4,4,1,80.0,Matches
1864,1794,James Milner,eng ENG,"MF,DF",Liverpool,eng Premier League,35,1986,9.5,2,0,0,17,14,0,43,17,16,0,0,0,72,13,10,56.5,Matches
1865,1795,Santi Mina,es ESP,FW,Celta Vigo,es La Liga,25,1995,26.3,4,0,0,53,39,10,12,6,17,2,0,0,105,126,154,45.0,Matches
1866,1796,Yerry Mina,co COL,DF,Everton,eng Premier League,26,1994,9.4,3,0,0,5,9,1,3,11,10,0,0,0,45,30,16,65.2,Matches
1867,1797,Takumi Minamino,jp JPN,"FW,MF",Liverpool,eng Premier League,26,1995,2.1,1,0,0,4,4,0,0,1,2,0,0,0,13,1,5,16.7,Matches
1868,1798,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,28,1993,35.4,11,0,0,27,24,1,4,46,12,0,1,0,191,81,47,63.3,Matches
1869,1799,Óscar Mingueza,es ESP,DF,Barcelona,es La Liga,22,1999,9.9,2,0,0,12,4,1,32,9,11,0,0,0,45,9,6,60.0,Matches
1870,1800,Rafa Mir,es ESP,FW,Sevilla,es La Liga,24,1997,20.1,6,0,0,32,18,23,9,0,3,0,0,0,49,58,52,52.7,Matches
1871,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1872,1801,Jorge Miramón,es ESP,DF,Levante,es La Liga,32,1989,22.0,5,0,0,31,23,0,49,35,19,0,0,0,147,18,23,43.9,Matches
1873,1802,Aleksei Miranchuk,ru RUS,"MF,FW",Atalanta,it Serie A,25,1995,8.6,0,0,0,14,19,3,17,1,7,0,0,0,36,9,14,39.1,Matches
1874,1803,Juan Miranda,es ESP,DF,Betis,es La Liga,21,2000,8.7,3,0,0,13,13,0,28,15,11,0,0,0,36,12,18,40.0,Matches
1875,1804,Fabio Miretti,it ITA,MF,Juventus,it Serie A,17,2003,3.6,0,0,0,4,4,0,6,2,2,0,0,0,18,3,5,37.5,Matches
1876,1805,Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,21,1999,34.5,1,0,0,15,14,2,62,41,57,1,0,0,237,29,32,47.5,Matches
1877,1806,Stefan Mitrović,rs SRB,DF,Getafe,es La Liga,31,1990,29.6,8,1,0,18,4,0,0,22,8,0,0,0,106,56,30,65.1,Matches
1878,1807,Maximilian Mittelstädt,de GER,"DF,FW",Hertha BSC,de Bundesliga,24,1997,16.6,3,0,0,20,36,1,85,46,33,0,1,0,112,23,27,46.0,Matches
1879,1808,Henrikh Mkhitaryan,am ARM,"MF,FW",Roma,it Serie A,32,1989,27.7,4,1,1,41,51,5,46,22,29,1,0,0,195,13,15,46.4,Matches
1880,1809,Jakub Moder,pl POL,MF,Brighton,eng Premier League,22,1999,18.9,1,0,0,19,11,0,45,10,25,0,0,0,107,25,37,40.3,Matches
1881,1810,Anthony Modeste,fr FRA,FW,Köln,de Bundesliga,33,1988,29.0,4,0,0,38,33,36,12,4,6,1,0,0,48,93,85,52.2,Matches
1882,1811,Marco Modolo,it ITA,DF,Venezia,it Serie A,32,1989,4.4,2,0,0,6,3,0,0,4,3,0,0,0,19,9,7,56.3,Matches
1883,1812,Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,35,1985,22.6,4,0,0,24,32,1,48,20,10,0,0,0,123,6,14,30.0,Matches
1884,1813,Terem Moffi,ng NGA,FW,Lorient,fr Ligue 1,22,1999,30.1,1,0,0,24,18,16,7,4,10,1,0,0,72,45,84,34.9,Matches
1885,1814,Kevin Möhwald,de GER,MF,Union Berlin,de Bundesliga,28,1993,3.9,2,0,0,6,4,2,7,3,1,0,0,0,30,3,3,50.0,Matches
1886,1815,Dion Moise Sahi,ci CIV,"FW,MF",Strasbourg,fr Ligue 1,19,2001,1.4,0,0,0,1,4,0,1,1,0,0,0,0,7,1,4,20.0,Matches
1887,1816,Johan Mojica,co COL,DF,Elche,es La Liga,28,1992,31.7,4,1,0,32,50,4,158,25,25,0,0,0,234,28,21,57.1,Matches
1888,1817,Clinton Mola,eng ENG,DF,Stuttgart,de Bundesliga,20,2001,1.3,0,0,0,0,0,0,1,3,1,0,0,0,4,5,4,55.6,Matches
1889,1818,Jorge Molina,es ESP,FW,Granada,es La Liga,39,1982,21.8,2,0,0,19,39,11,9,6,2,0,0,0,47,89,93,48.9,Matches
1890,1819,Nahuel Molina,ar ARG,DF,Udinese,it Serie A,23,1998,29.3,7,1,1,31,16,1,117,22,24,0,0,0,158,10,19,34.5,Matches
1891,1820,Cristian Molinaro,it ITA,DF,Venezia,it Serie A,38,1983,6.1,0,0,0,7,8,1,16,6,9,0,0,0,22,4,2,66.7,Matches
1892,1821,Florent Mollet,fr FRA,"FW,MF",Montpellier,fr Ligue 1,29,1991,29.2,6,0,0,34,50,10,105,24,22,0,0,0,132,13,24,35.1,Matches
1893,1822,Jon Moncayola,es ESP,MF,Osasuna,es La Liga,23,1998,32.4,2,0,0,20,15,1,98,20,20,0,0,0,207,18,21,46.2,Matches
1894,1823,Monchu,es ESP,MF,Granada,es La Liga,21,1999,7.4,3,1,0,29,11,0,6,4,6,0,0,0,35,10,8,55.6,Matches
1895,1824,Thomas Monconduit,fr FRA,MF,Lorient,fr Ligue 1,30,1991,25.0,5,0,0,46,33,0,43,22,25,0,0,0,160,35,23,60.3,Matches
1896,1825,Gonzalo Montiel,ar ARG,DF,Sevilla,es La Liga,24,1997,11.8,7,0,0,9,12,4,33,10,4,0,0,0,68,10,7,58.8,Matches
1897,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1898,1826,Lorenzo Montipò,it ITA,GK,Hellas Verona,it Serie A,25,1996,34.0,1,0,0,0,5,0,0,1,0,0,0,0,30,11,2,84.6,Matches
1899,1827,Ángel Montoro,es ESP,MF,Granada,es La Liga,33,1988,14.8,5,0,0,29,18,2,45,11,13,0,0,0,83,8,18,30.8,Matches
1900,1828,Martín Montoya,es ESP,DF,Betis,es La Liga,30,1991,5.8,2,0,0,8,10,0,13,11,12,0,0,0,27,10,6,62.5,Matches
1901,1829,Wesley Moraes,br BRA,FW,Aston Villa,eng Premier League,24,1996,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,33.3,Matches
1902,1830,Álvaro Morata,es ESP,FW,Juventus,it Serie A,28,1992,25.6,5,0,0,48,77,20,20,5,9,2,1,0,88,36,33,52.2,Matches
1903,1831,Jan Morávek,cz CZE,MF,Augsburg,de Bundesliga,31,1989,5.2,1,0,0,5,2,0,2,6,6,0,0,0,32,9,13,40.9,Matches
1904,1832,Jon Morcillo,es ESP,"MF,FW",Athletic Club,es La Liga,22,1998,0.6,2,0,0,2,1,0,7,0,0,0,0,0,4,0,0,,Matches
1905,1833,Jérémy Morel,mg MAD,DF,Lorient,fr Ligue 1,37,1984,6.7,0,0,0,4,5,0,1,7,9,0,0,0,37,9,9,50.0,Matches
1906,1834,Alberto Moreno,es ESP,"MF,DF",Villarreal,es La Liga,29,1992,13.6,3,0,0,20,21,6,47,27,7,0,2,0,65,7,10,41.2,Matches
1907,1835,Álex Moreno,es ESP,DF,Betis,es La Liga,28,1993,26.7,3,1,0,33,38,3,84,34,40,1,0,0,145,24,34,41.4,Matches
1908,1836,Gerard Moreno,es ESP,FW,Villarreal,es La Liga,29,1992,13.2,2,0,0,11,14,8,12,6,2,1,0,0,33,18,18,50.0,Matches
1909,1837,Tete Morente,es ESP,MF,Elche,es La Liga,24,1996,18.1,4,0,0,32,22,8,74,12,14,0,0,0,90,22,21,51.2,Matches
1910,1838,Ilaix Moriba,gn GUI,MF,Valencia,es La Liga,18,2003,9.1,9,1,1,21,25,0,3,12,18,0,0,0,51,14,21,40.0,Matches
1911,1839,Ilaix Moriba,gn GUI,MF,RB Leipzig,de Bundesliga,18,2003,0.4,0,0,0,1,3,0,0,1,0,0,0,0,4,0,2,0.0,Matches
1912,1840,Manu Morlanes,es ESP,MF,Espanyol,es La Liga,22,1999,12.7,6,1,0,13,11,0,6,13,15,0,0,0,78,17,24,41.5,Matches
1913,1841,Raúl Moro,es ESP,FW,Lazio,it Serie A,18,2002,2.2,0,0,0,0,0,0,2,0,3,0,0,0,6,0,0,,Matches
1914,1842,Loren Morón,es ESP,"FW,MF",Espanyol,es La Liga,27,1993,6.3,0,0,0,10,15,7,5,2,4,0,0,0,15,19,29,39.6,Matches
1915,1843,Loren Morón,es ESP,FW,Betis,es La Liga,27,1993,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,Matches
1916,1844,Tyler Morton,eng ENG,MF,Liverpool,eng Premier League,18,2002,0.7,1,0,0,1,0,0,0,3,0,0,0,0,5,2,3,40.0,Matches
1917,1845,Cristhian Mosquera,co COL,DF,Valencia,es La Liga,17,2004,2.4,1,0,0,4,0,0,0,3,2,0,0,0,12,1,3,25.0,Matches
1918,1846,Lebo Mothiba,za RSA,"FW,MF",Troyes,fr Ligue 1,25,1996,5.8,1,0,0,10,16,4,1,2,4,1,0,0,15,8,13,38.1,Matches
1919,1847,Lebo Mothiba,za RSA,FW,Strasbourg,fr Ligue 1,25,1996,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
1920,1848,Andrei Motoc,ro ROU,DF,Salernitana,it Serie A,19,2002,1.0,0,0,0,0,2,0,0,2,1,0,0,0,4,0,1,0.0,Matches
1921,1849,Baptiste Mouazan,fr FRA,MF,Lorient,fr Ligue 1,19,2001,1.1,0,0,0,3,0,0,2,1,3,0,0,0,5,0,2,0.0,Matches
1922,1850,Aimen Moueffek,fr FRA,MF,Saint-Étienne,fr Ligue 1,20,2001,4.8,1,0,0,5,8,0,3,2,4,0,0,0,40,8,10,44.4,Matches
1923,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
